[INFO] [1790277061.044580277] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790277061.045405795] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790277061.048353034] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790277061.049705056] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790277061.055209481] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790277061.056918788] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790277061.057825579] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790277070.041785295] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-0.99, 5.84, 0.00) | state=STATIONARY
[INFO] [1790277070.144223972] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.99, 5.84, 0.00) | smoothed=(-0.99, 5.84, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790277071.243415839] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.89, 6.00, 0.00) | smoothed=(-0.95, 5.91, 0.00) | velocity=(0.11, 0.17, 0.00) m/s | speed=0.20 m/s | net=0.08 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=13
[INFO] [1790277071.352854218] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-0.89, 6.03, 0.00) | smoothed=(-0.93, 5.94, 0.00) | velocity=(0.14, 0.24, 0.00) m/s | speed=0.28 m/s | net=0.11 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=14
[INFO] [1790277071.442799698] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.89, 6.03, 0.00) | smoothed=(-0.92, 5.96, 0.00) | velocity=(0.17, 0.30, 0.00) m/s | speed=0.34 m/s | net=0.14 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=15
[INFO] [1790277071.550084391] [sage_semantic_world_model]: Target 1 updated | association_distance=0.18 m | raw=(-0.91, 6.14, 0.00) | smoothed=(-0.92, 6.00, 0.00) | velocity=(0.11, 0.31, 0.00) m/s | speed=0.33 m/s | net=0.18 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=16
[INFO] [1790277071.643609406] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-0.91, 6.14, 0.00) | smoothed=(-0.92, 6.04, 0.00) | velocity=(0.07, 0.32, 0.00) m/s | speed=0.33 m/s | net=0.21 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=17
[INFO] [1790277071.744837281] [sage_semantic_world_model]: NEW TARGET | id=2 | class=person | position=(-7.00, 11.24, 0.00) | state=STATIONARY
[INFO] [1790277071.842329783] [sage_semantic_world_model]: Target 2 updated | association_distance=0.00 m | raw=(-7.00, 11.24, 0.00) | smoothed=(-7.00, 11.24, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790277071.943509165] [sage_semantic_world_model]: Target 1 updated | association_distance=0.15 m | raw=(-0.94, 6.18, 0.00) | smoothed=(-0.92, 6.07, 0.00) | velocity=(0.01, 0.23, 0.00) m/s | speed=0.23 m/s | net=0.24 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=18
[INFO] [1790277072.042599068] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.94, 6.18, 0.00) | smoothed=(-0.93, 6.10, 0.00) | velocity=(-0.01, 0.23, 0.00) m/s | speed=0.23 m/s | net=0.26 m | straightness=0.95 | direction=0.00 | state=STATIONARY | detections=19
[INFO] [1790277072.145015522] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.98, 6.23, 0.00) | smoothed=(-0.94, 6.13, 0.00) | velocity=(-0.04, 0.21, 0.00) m/s | speed=0.22 m/s | net=0.29 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=20
[INFO] [1790277072.243326971] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.98, 6.23, 0.00) | smoothed=(-0.95, 6.16, 0.00) | velocity=(-0.06, 0.20, 0.00) m/s | speed=0.21 m/s | net=0.27 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=21
[INFO] [1790277072.344392562] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-1.02, 6.27, 0.00) | smoothed=(-0.97, 6.18, 0.00) | velocity=(-0.11, 0.28, 0.00) m/s | speed=0.30 m/s | net=0.28 m | straightness=0.95 | direction=0.00 | state=STATIONARY | detections=22
[INFO] [1790277072.450475969] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-1.02, 6.27, 0.00) | smoothed=(-0.98, 6.21, 0.00) | velocity=(-0.13, 0.27, 0.00) m/s | speed=0.30 m/s | net=0.27 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=23
[INFO] [1790277072.545452935] [sage_semantic_world_model]: Target 1 updated | association_distance=0.22 m | raw=(-1.08, 6.41, 0.00) | smoothed=(-1.01, 6.26, 0.00) | velocity=(-0.17, 0.32, 0.00) m/s | speed=0.36 m/s | net=0.31 m | straightness=0.97 | direction=0.00 | state=STATIONARY | detections=24
[INFO] [1790277072.651687392] [sage_semantic_world_model]: Target 1 updated | association_distance=0.17 m | raw=(-1.08, 6.41, 0.00) | smoothed=(-1.02, 6.29, 0.00) | velocity=(-0.19, 0.35, 0.00) m/s | speed=0.39 m/s | net=0.31 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=25
[INFO] [1790277072.745200681] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-1.07, 6.32, 0.00) | smoothed=(-1.04, 6.30, 0.00) | velocity=(-0.17, 0.29, 0.00) m/s | speed=0.34 m/s | net=0.29 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=26
[INFO] [1790277072.860477532] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-1.07, 6.32, 0.00) | smoothed=(-1.04, 6.31, 0.00) | velocity=(-0.15, 0.25, 0.00) m/s | speed=0.29 m/s | net=0.26 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=27
[INFO] [1790277072.944216399] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-1.09, 6.30, 0.00) | smoothed=(-1.05, 6.31, 0.00) | velocity=(-0.12, 0.12, 0.00) m/s | speed=0.17 m/s | net=0.24 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=28
[INFO] [1790277073.047030663] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-1.09, 6.30, 0.00) | smoothed=(-1.06, 6.31, 0.00) | velocity=(-0.10, 0.03, 0.00) m/s | speed=0.10 m/s | net=0.21 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=29
[INFO] [1790277073.147829650] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-1.12, 6.34, 0.00) | smoothed=(-1.08, 6.31, 0.00) | velocity=(-0.11, 0.03, 0.00) m/s | speed=0.11 m/s | net=0.20 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=30
[INFO] [1790277073.248036425] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-1.12, 6.34, 0.00) | smoothed=(-1.09, 6.32, 0.00) | velocity=(-0.11, 0.04, 0.00) m/s | speed=0.12 m/s | net=0.18 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=31
[INFO] [1790277073.347246166] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-1.15, 6.39, 0.00) | smoothed=(-1.10, 6.34, 0.00) | velocity=(-0.12, 0.08, 0.00) m/s | speed=0.15 m/s | net=0.18 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=32
[INFO] [1790277073.452108920] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-1.15, 6.39, 0.00) | smoothed=(-1.12, 6.35, 0.00) | velocity=(-0.13, 0.11, 0.00) m/s | speed=0.17 m/s | net=0.14 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=33
[INFO] [1790277073.545233620] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-1.14, 6.36, 0.00) | smoothed=(-1.12, 6.35, 0.00) | velocity=(-0.11, 0.10, 0.00) m/s | speed=0.14 m/s | net=0.11 m | straightness=0.95 | direction=0.00 | state=STATIONARY | detections=34
[INFO] [1790277073.651220919] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-1.14, 6.36, 0.00) | smoothed=(-1.13, 6.35, 0.00) | velocity=(-0.09, 0.08, 0.00) m/s | speed=0.12 m/s | net=0.10 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=35
[INFO] [1790277073.744322576] [sage_semantic_world_model]: Target 2 updated | association_distance=0.38 m | raw=(-7.29, 10.98, 0.00) | smoothed=(-7.08, 11.17, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=3
[INFO] [1790277073.852995877] [sage_semantic_world_model]: Target 2 updated | association_distance=0.29 m | raw=(-7.29, 10.98, 0.00) | smoothed=(-7.13, 11.13, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=4
[INFO] [1790277073.947567305] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-1.10, 6.22, 0.00) | smoothed=(-1.12, 6.32, 0.00) | velocity=(-0.03, -0.03, 0.00) m/s | speed=0.04 m/s | net=0.08 m | straightness=0.58 | direction=0.00 | state=STATIONARY | detections=36
[INFO] [1790277074.050079137] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-1.10, 6.22, 0.00) | smoothed=(-1.11, 6.30, 0.00) | velocity=(0.00, -0.09, 0.00) m/s | speed=0.09 m/s | net=0.06 m | straightness=0.41 | direction=0.00 | state=STATIONARY | detections=37
[INFO] [1790277074.149973631] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-1.09, 6.27, 0.00) | smoothed=(-1.11, 6.29, 0.00) | velocity=(0.02, -0.10, 0.00) m/s | speed=0.10 m/s | net=0.05 m | straightness=0.32 | direction=0.00 | state=STATIONARY | detections=38
[INFO] [1790277074.248198057] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-1.09, 6.27, 0.00) | smoothed=(-1.10, 6.29, 0.00) | velocity=(0.03, -0.11, 0.00) m/s | speed=0.12 m/s | net=0.04 m | straightness=0.28 | direction=0.00 | state=STATIONARY | detections=39
[INFO] [1790277074.345547819] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-1.08, 6.26, 0.00) | smoothed=(-1.10, 6.28, 0.00) | velocity=(0.05, -0.10, 0.00) m/s | speed=0.11 m/s | net=0.04 m | straightness=0.32 | direction=0.00 | state=STATIONARY | detections=40
[INFO] [1790277074.447730323] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-1.08, 6.26, 0.00) | smoothed=(-1.09, 6.28, 0.00) | velocity=(0.05, -0.05, 0.00) m/s | speed=0.07 m/s | net=0.06 m | straightness=0.55 | direction=0.00 | state=STATIONARY | detections=41
[INFO] [1790277074.543606476] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-1.06, 6.23, 0.00) | smoothed=(-1.09, 6.26, 0.00) | velocity=(0.06, -0.07, 0.00) m/s | speed=0.09 m/s | net=0.09 m | straightness=0.82 | direction=0.00 | state=STATIONARY | detections=42
[INFO] [1790277074.652822571] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-1.06, 6.23, 0.00) | smoothed=(-1.08, 6.26, 0.00) | velocity=(0.06, -0.08, 0.00) m/s | speed=0.10 m/s | net=0.11 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=43
[INFO] [1790277074.743065476] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-1.04, 6.17, 0.00) | smoothed=(-1.07, 6.23, 0.00) | velocity=(0.07, -0.12, 0.00) m/s | speed=0.14 m/s | net=0.13 m | straightness=0.97 | direction=0.00 | state=STATIONARY | detections=44
[INFO] [1790277074.849399074] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-1.04, 6.17, 0.00) | smoothed=(-1.06, 6.22, 0.00) | velocity=(0.07, -0.15, 0.00) m/s | speed=0.16 m/s | net=0.12 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=45
[INFO] [1790277074.944526315] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-1.04, 6.15, 0.00) | smoothed=(-1.06, 6.20, 0.00) | velocity=(0.07, -0.16, 0.00) m/s | speed=0.17 m/s | net=0.11 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=46
[INFO] [1790277075.050446713] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-1.04, 6.15, 0.00) | smoothed=(-1.05, 6.19, 0.00) | velocity=(0.07, -0.17, 0.00) m/s | speed=0.18 m/s | net=0.12 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=47
[INFO] [1790277075.145132169] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-1.03, 6.16, 0.00) | smoothed=(-1.05, 6.18, 0.00) | velocity=(0.06, -0.13, 0.00) m/s | speed=0.14 m/s | net=0.12 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=48
[INFO] [1790277075.247765458] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-1.03, 6.06, 0.00) | smoothed=(-1.04, 6.15, 0.00) | velocity=(0.06, -0.17, 0.00) m/s | speed=0.18 m/s | net=0.14 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=49
[INFO] [1790277075.342950720] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-1.03, 6.06, 0.00) | smoothed=(-1.04, 6.13, 0.00) | velocity=(0.05, -0.18, 0.00) m/s | speed=0.19 m/s | net=0.16 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=50
[INFO] [1790277075.455400025] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-1.03, 6.05, 0.00) | smoothed=(-1.04, 6.11, 0.00) | velocity=(0.04, -0.20, 0.00) m/s | speed=0.20 m/s | net=0.16 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=51
[INFO] [1790277075.543456001] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-1.03, 6.05, 0.00) | smoothed=(-1.03, 6.10, 0.00) | velocity=(0.03, -0.22, 0.00) m/s | speed=0.22 m/s | net=0.17 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=52
[INFO] [1790277075.649401811] [sage_semantic_world_model]: Target 1 updated | association_distance=0.12 m | raw=(-1.01, 5.98, 0.00) | smoothed=(-1.03, 6.07, 0.00) | velocity=(0.03, -0.21, 0.00) m/s | speed=0.21 m/s | net=0.17 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=53
[INFO] [1790277075.747000103] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-1.01, 5.98, 0.00) | smoothed=(-1.03, 6.04, 0.00) | velocity=(0.03, -0.21, 0.00) m/s | speed=0.21 m/s | net=0.18 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=54
[INFO] [1790277075.852344889] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-1.01, 5.92, 0.00) | smoothed=(-1.02, 6.01, 0.00) | velocity=(0.04, -0.24, 0.00) m/s | speed=0.25 m/s | net=0.19 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=55
[INFO] [1790277075.944564778] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-1.01, 5.92, 0.00) | smoothed=(-1.02, 5.99, 0.00) | velocity=(0.04, -0.27, 0.00) m/s | speed=0.27 m/s | net=0.20 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=56
[INFO] [1790277076.048833210] [sage_semantic_world_model]: Target 1 updated | association_distance=0.19 m | raw=(-0.99, 5.80, 0.00) | smoothed=(-1.01, 5.94, 0.00) | velocity=(0.05, -0.31, 0.00) m/s | speed=0.32 m/s | net=0.24 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=57
[INFO] [1790277076.145473184] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.99, 5.80, 0.00) | smoothed=(-1.01, 5.91, 0.00) | velocity=(0.05, -0.35, 0.00) m/s | speed=0.35 m/s | net=0.25 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=58
[INFO] [1790277076.244235401] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.99, 5.80, 0.00) | smoothed=(-1.00, 5.88, 0.00) | velocity=(0.04, -0.33, 0.00) m/s | speed=0.33 m/s | net=0.25 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=59
[INFO] [1790277076.343678934] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.99, 5.77, 0.00) | smoothed=(-1.00, 5.85, 0.00) | velocity=(0.04, -0.34, 0.00) m/s | speed=0.34 m/s | net=0.26 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=60
[INFO] [1790277076.442516921] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-0.98, 5.72, 0.00) | smoothed=(-1.00, 5.82, 0.00) | velocity=(0.04, -0.30, 0.00) m/s | speed=0.31 m/s | net=0.28 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=61
[INFO] [1790277076.544552959] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.98, 5.72, 0.00) | smoothed=(-0.99, 5.80, 0.00) | velocity=(0.03, -0.27, 0.00) m/s | speed=0.28 m/s | net=0.27 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=62
[INFO] [1790277076.644745226] [sage_semantic_world_model]: Target 1 updated | association_distance=0.15 m | raw=(-0.98, 5.64, 0.00) | smoothed=(-0.99, 5.76, 0.00) | velocity=(0.03, -0.31, 0.00) m/s | speed=0.31 m/s | net=0.29 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=63
[INFO] [1790277076.750570083] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.98, 5.64, 0.00) | smoothed=(-0.99, 5.73, 0.00) | velocity=(0.03, -0.31, 0.00) m/s | speed=0.31 m/s | net=0.28 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=64
[INFO] [1790277076.844534262] [sage_semantic_world_model]: Target 1 updated | association_distance=0.12 m | raw=(-0.95, 5.61, 0.00) | smoothed=(-0.98, 5.70, 0.00) | velocity=(0.04, -0.30, 0.00) m/s | speed=0.30 m/s | net=0.29 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=65
[INFO] [1790277076.942798971] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.95, 5.61, 0.00) | smoothed=(-0.97, 5.68, 0.00) | velocity=(0.05, -0.29, 0.00) m/s | speed=0.30 m/s | net=0.27 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=66
[INFO] [1790277077.043459592] [sage_semantic_world_model]: Target 1 updated | association_distance=0.88 m | raw=(-0.81, 4.82, 0.00) | smoothed=(-0.93, 5.46, 0.00) | velocity=(0.15, -0.74, 0.00) m/s | speed=0.75 m/s | net=0.45 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=67
[INFO] [1790277077.150516435] [sage_semantic_world_model]: Target 1 updated | association_distance=0.66 m | raw=(-0.81, 4.82, 0.00) | smoothed=(-0.90, 5.30, 0.00) | velocity=(0.22, -1.07, 0.00) m/s | speed=1.09 m/s | net=0.59 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=68
[INFO] [1790277077.243376875] [sage_semantic_world_model]: NEW TARGET | id=3 | class=person | position=(-6.17, 7.84, 0.00) | state=STATIONARY
[INFO] [1790277077.350560090] [sage_semantic_world_model]: Target 3 updated | association_distance=0.00 m | raw=(-6.17, 7.84, 0.00) | smoothed=(-6.17, 7.84, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790277077.445799707] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.91, 5.41, 0.00) | smoothed=(-0.90, 5.33, 0.00) | velocity=(0.13, -0.62, 0.00) m/s | speed=0.63 m/s | net=0.53 m | straightness=0.91 | direction=0.89 | state=STATIONARY | detections=69
[INFO] [1790277077.549090201] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.91, 5.41, 0.00) | smoothed=(-0.91, 5.35, 0.00) | velocity=(0.11, -0.55, 0.00) m/s | speed=0.56 m/s | net=0.48 m | straightness=0.83 | direction=0.00 | state=STATIONARY | detections=70
[INFO] [1790277077.643767821] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.91, 5.41, 0.00) | smoothed=(-0.91, 5.36, 0.00) | velocity=(0.04, -0.16, 0.00) m/s | speed=0.17 m/s | net=0.44 m | straightness=0.78 | direction=0.00 | state=STATIONARY | detections=71
[INFO] [1790277077.752416063] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.88, 5.28, 0.00) | smoothed=(-0.90, 5.34, 0.00) | velocity=(-0.00, 0.07, 0.00) m/s | speed=0.07 m/s | net=0.42 m | straightness=0.77 | direction=0.00 | state=STATIONARY | detections=72
[INFO] [1790277077.844004072] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.88, 5.28, 0.00) | smoothed=(-0.90, 5.33, 0.00) | velocity=(0.02, 0.00, 0.00) m/s | speed=0.02 m/s | net=0.41 m | straightness=0.76 | direction=0.00 | state=STATIONARY | detections=73
[INFO] [1790277077.947548772] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-0.84, 5.21, 0.00) | smoothed=(-0.88, 5.30, 0.00) | velocity=(0.06, -0.13, 0.00) m/s | speed=0.14 m/s | net=0.41 m | straightness=0.77 | direction=0.00 | state=STATIONARY | detections=74
[INFO] [1790277078.045288385] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.84, 5.21, 0.00) | smoothed=(-0.87, 5.28, 0.00) | velocity=(0.09, -0.22, 0.00) m/s | speed=0.24 m/s | net=0.42 m | straightness=0.77 | direction=0.00 | state=STATIONARY | detections=75
[INFO] [1790277078.147835464] [sage_semantic_world_model]: Target 3 updated | association_distance=1.05 m | raw=(-5.80, 6.86, 0.00) | smoothed=(-6.08, 7.60, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=3
