[INFO] [1790309821.175586126] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790309821.178097339] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790309821.178963261] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790309821.180038118] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790309821.180986961] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790309821.183386231] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790309821.184154911] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790309833.166440024] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-0.65, 5.37, 0.00) | state=STATIONARY
[INFO] [1790309833.267820059] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.65, 5.37, 0.00) | smoothed=(-0.65, 5.37, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790309864.870312455] [sage_semantic_world_model]: Target 1 updated | association_distance=0.45 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.57, 4.87, 0.00) | velocity=(0.00, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.52 m | straightness=0.99 | direction=0.89 | state=STATIONARY | detections=13
[INFO] [1790309864.976072968] [sage_semantic_world_model]: Target 1 updated | association_distance=0.34 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.55, 4.79, 0.00) | velocity=(0.00, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.60 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=14
[INFO] [1790309865.069582882] [sage_semantic_world_model]: Target 1 updated | association_distance=0.25 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.54, 4.72, 0.00) | velocity=(0.00, -0.01, 0.00) m/s | speed=0.02 m/s | net=0.65 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=15
[INFO] [1790309865.170106970] [sage_semantic_world_model]: Target 1 updated | association_distance=0.19 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.53, 4.68, 0.00) | velocity=(0.17, -0.75, 0.00) m/s | speed=0.77 m/s | net=0.69 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=16
[INFO] [1790309865.266818032] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.52, 4.64, 0.00) | velocity=(0.13, -0.56, 0.00) m/s | speed=0.58 m/s | net=0.70 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=17
[INFO] [1790309865.371056836] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.51, 4.62, 0.00) | velocity=(0.10, -0.42, 0.00) m/s | speed=0.43 m/s | net=0.70 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=18
[INFO] [1790309865.472814347] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.51, 4.60, 0.00) | velocity=(0.07, -0.32, 0.00) m/s | speed=0.33 m/s | net=0.71 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=19
[INFO] [1790309865.571085773] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.49, 4.54, 0.00) | smoothed=(-0.50, 4.58, 0.00) | velocity=(0.06, -0.24, 0.00) m/s | speed=0.25 m/s | net=0.56 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=20
[INFO] [1790309866.575359450] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.56, 4.51, 0.00) | smoothed=(-0.52, 4.57, 0.00) | velocity=(0.00, -0.06, 0.00) m/s | speed=0.06 m/s | net=0.42 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=21
[INFO] [1790309866.678769401] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.56, 4.51, 0.00) | smoothed=(-0.53, 4.55, 0.00) | velocity=(-0.01, -0.05, 0.00) m/s | speed=0.05 m/s | net=0.32 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=22
[INFO] [1790309866.771778444] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.56, 4.51, 0.00) | smoothed=(-0.54, 4.54, 0.00) | velocity=(-0.02, -0.04, 0.00) m/s | speed=0.05 m/s | net=0.24 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=23
[INFO] [1790309867.067548561] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.57, 4.48, 0.00) | smoothed=(-0.54, 4.53, 0.00) | velocity=(-0.03, -0.04, 0.00) m/s | speed=0.05 m/s | net=0.20 m | straightness=0.92 | direction=0.00 | state=STATIONARY | detections=24
[INFO] [1790309867.169318239] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.57, 4.48, 0.00) | smoothed=(-0.55, 4.51, 0.00) | velocity=(-0.05, -0.09, 0.00) m/s | speed=0.10 m/s | net=0.17 m | straightness=0.92 | direction=0.00 | state=STATIONARY | detections=25
[INFO] [1790309868.171290562] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.56, 4.42, 0.00) | smoothed=(-0.55, 4.49, 0.00) | velocity=(-0.02, -0.04, 0.00) m/s | speed=0.04 m/s | net=0.16 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=26
[INFO] [1790309868.268400224] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.56, 4.42, 0.00) | smoothed=(-0.55, 4.47, 0.00) | velocity=(-0.01, -0.05, 0.00) m/s | speed=0.05 m/s | net=0.15 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=27
[INFO] [1790309869.369180216] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.55, 4.45, 0.00) | smoothed=(-0.55, 4.47, 0.00) | velocity=(-0.00, -0.03, 0.00) m/s | speed=0.03 m/s | net=0.14 m | straightness=0.95 | direction=0.00 | state=STATIONARY | detections=28
[INFO] [1790309869.466970905] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.55, 4.45, 0.00) | smoothed=(-0.55, 4.46, 0.00) | velocity=(-0.00, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.13 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=29
[INFO] [1790309869.770103588] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.57, 4.47, 0.00) | smoothed=(-0.56, 4.46, 0.00) | velocity=(-0.00, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.11 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=30
[INFO] [1790309869.868072514] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.57, 4.47, 0.00) | smoothed=(-0.56, 4.46, 0.00) | velocity=(-0.00, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.09 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=31
[INFO] [1790309869.970200430] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.56, 4.48, 0.00) | smoothed=(-0.56, 4.47, 0.00) | velocity=(-0.01, 0.00, 0.00) m/s | speed=0.01 m/s | net=0.08 m | straightness=0.80 | direction=0.00 | state=STATIONARY | detections=32
[INFO] [1790309870.071822454] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.56, 4.48, 0.00) | smoothed=(-0.56, 4.47, 0.00) | velocity=(-0.01, 0.02, 0.00) m/s | speed=0.02 m/s | net=0.06 m | straightness=0.68 | direction=0.00 | state=STATIONARY | detections=33
[INFO] [1790309870.171704040] [sage_semantic_world_model]: Target 1 updated | association_distance=0.57 m | raw=(-0.48, 3.91, 0.00) | smoothed=(-0.54, 4.33, 0.00) | velocity=(0.04, -0.33, 0.00) m/s | speed=0.33 m/s | net=0.18 m | straightness=0.87 | direction=0.00 | state=STATIONARY | detections=34
[INFO] [1790309870.269112114] [sage_semantic_world_model]: Target 1 updated | association_distance=0.43 m | raw=(-0.48, 3.91, 0.00) | smoothed=(-0.53, 4.23, 0.00) | velocity=(0.08, -0.59, 0.00) m/s | speed=0.60 m/s | net=0.27 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=35
[INFO] [1790309870.373008210] [sage_semantic_world_model]: Target 1 updated | association_distance=0.24 m | raw=(-0.56, 4.47, 0.00) | smoothed=(-0.53, 4.29, 0.00) | velocity=(0.06, -0.46, 0.00) m/s | speed=0.46 m/s | net=0.19 m | straightness=0.56 | direction=0.00 | state=STATIONARY | detections=36
[INFO] [1790309870.471887535] [sage_semantic_world_model]: Target 1 updated | association_distance=0.18 m | raw=(-0.56, 4.47, 0.00) | smoothed=(-0.54, 4.33, 0.00) | velocity=(0.05, -0.35, 0.00) m/s | speed=0.35 m/s | net=0.14 m | straightness=0.36 | direction=0.00 | state=STATIONARY | detections=37
[INFO] [1790309870.571776325] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.56, 4.47, 0.00) | smoothed=(-0.54, 4.37, 0.00) | velocity=(-0.01, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.10 m | straightness=0.24 | direction=0.00 | state=STATIONARY | detections=38
[INFO] [1790309870.671814287] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.56, 4.46, 0.00) | smoothed=(-0.55, 4.39, 0.00) | velocity=(-0.05, 0.41, 0.00) m/s | speed=0.41 m/s | net=0.07 m | straightness=0.17 | direction=0.00 | state=STATIONARY | detections=39
[INFO] [1790309870.770553188] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.56, 4.46, 0.00) | smoothed=(-0.55, 4.41, 0.00) | velocity=(-0.04, 0.30, 0.00) m/s | speed=0.31 m/s | net=0.06 m | straightness=0.13 | direction=0.00 | state=STATIONARY | detections=40
[INFO] [1790309870.868767251] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.56, 4.46, 0.00) | smoothed=(-0.55, 4.42, 0.00) | velocity=(-0.03, 0.22, 0.00) m/s | speed=0.22 m/s | net=0.05 m | straightness=0.11 | direction=0.00 | state=STATIONARY | detections=41
[INFO] [1790309870.966960326] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.55, 4.44, 0.00) | smoothed=(-0.55, 4.43, 0.00) | velocity=(-0.02, 0.15, 0.00) m/s | speed=0.15 m/s | net=0.05 m | straightness=0.10 | direction=0.00 | state=STATIONARY | detections=42
[INFO] [1790309871.077750969] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.55, 4.44, 0.00) | smoothed=(-0.55, 4.43, 0.00) | velocity=(-0.01, 0.10, 0.00) m/s | speed=0.10 m/s | net=0.10 m | straightness=0.32 | direction=0.00 | state=STATIONARY | detections=43
[INFO] [1790309871.168512298] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.54, 4.43, 0.00) | smoothed=(-0.55, 4.43, 0.00) | velocity=(0.00, 0.05, 0.00) m/s | speed=0.05 m/s | net=0.20 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=44
[INFO] [1790309871.269334655] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.54, 4.43, 0.00) | smoothed=(-0.55, 4.43, 0.00) | velocity=(0.01, 0.02, 0.00) m/s | speed=0.02 m/s | net=0.14 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=45
[INFO] [1790309871.369773892] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.54, 4.43, 0.00) | smoothed=(-0.55, 4.43, 0.00) | velocity=(0.01, 0.01, 0.00) m/s | speed=0.02 m/s | net=0.10 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=46
[INFO] [1790309871.467819685] [sage_semantic_world_model]: Target 1 updated | association_distance=0.25 m | raw=(-0.52, 4.18, 0.00) | smoothed=(-0.54, 4.37, 0.00) | velocity=(0.03, -0.16, 0.00) m/s | speed=0.16 m/s | net=0.01 m | straightness=0.04 | direction=0.00 | state=STATIONARY | detections=47
[INFO] [1790309871.568492314] [sage_semantic_world_model]: Target 1 updated | association_distance=0.19 m | raw=(-0.52, 4.18, 0.00) | smoothed=(-0.53, 4.32, 0.00) | velocity=(0.04, -0.27, 0.00) m/s | speed=0.27 m/s | net=0.07 m | straightness=0.45 | direction=0.00 | state=STATIONARY | detections=48
[INFO] [1790309875.475567084] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.52, 4.33, 0.00) | velocity=(0.01, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.08 m | straightness=0.53 | direction=0.00 | state=STATIONARY | detections=49
[INFO] [1790309875.566454356] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.52, 4.34, 0.00) | velocity=(0.01, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.09 m | straightness=0.59 | direction=0.00 | state=STATIONARY | detections=50
[INFO] [1790309875.669950975] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.51, 4.35, 0.00) | velocity=(0.01, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.09 m | straightness=0.59 | direction=0.00 | state=STATIONARY | detections=51
[INFO] [1790309875.769312132] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.51, 4.35, 0.00) | velocity=(0.01, 0.01, 0.00) m/s | speed=0.01 m/s | net=0.09 m | straightness=0.59 | direction=0.00 | state=STATIONARY | detections=52
[INFO] [1790309875.874575661] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.50, 4.35, 0.00) | velocity=(0.05, 0.06, 0.00) m/s | speed=0.07 m/s | net=0.09 m | straightness=0.56 | direction=0.00 | state=STATIONARY | detections=53
[INFO] [1790309875.968530605] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.50, 4.36, 0.00) | velocity=(0.04, 0.04, 0.00) m/s | speed=0.06 m/s | net=0.08 m | straightness=0.54 | direction=0.00 | state=STATIONARY | detections=54
[INFO] [1790309876.070525343] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.36, 0.00) | smoothed=(-0.50, 4.36, 0.00) | velocity=(0.03, 0.03, 0.00) m/s | speed=0.04 m/s | net=0.08 m | straightness=0.52 | direction=0.00 | state=STATIONARY | detections=55
[INFO] [1790309876.170393108] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.35, 0.00) | velocity=(0.02, 0.01, 0.00) m/s | speed=0.02 m/s | net=0.04 m | straightness=0.40 | direction=0.00 | state=STATIONARY | detections=56
[INFO] [1790309876.267787644] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.35, 0.00) | velocity=(0.01, -0.01, 0.00) m/s | speed=0.02 m/s | net=0.04 m | straightness=0.73 | direction=0.00 | state=STATIONARY | detections=57
[INFO] [1790309876.381103524] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.35, 0.00) | velocity=(0.01, -0.03, 0.00) m/s | speed=0.03 m/s | net=0.03 m | straightness=0.58 | direction=0.00 | state=STATIONARY | detections=58
[INFO] [1790309876.471679845] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.04, 0.00) m/s | speed=0.04 m/s | net=0.02 m | straightness=0.44 | direction=0.00 | state=STATIONARY | detections=59
[INFO] [1790309876.567349760] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.03, 0.00) m/s | speed=0.03 m/s | net=0.01 m | straightness=0.38 | direction=0.00 | state=STATIONARY | detections=60
[INFO] [1790309876.672594137] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.01 m | straightness=0.45 | direction=0.00 | state=STATIONARY | detections=61
[INFO] [1790309876.770112909] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.02 m | straightness=0.61 | direction=0.00 | state=STATIONARY | detections=62
[INFO] [1790309876.871708398] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.02 m | straightness=0.80 | direction=0.00 | state=STATIONARY | detections=63
[INFO] [1790309876.973447441] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.02 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=64
[INFO] [1790309877.069182454] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.01, 0.00) m/s | speed=0.01 m/s | net=0.02 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=65
[INFO] [1790309877.169693167] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.01 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=66
[INFO] [1790309877.272065977] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.01 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=67
[INFO] [1790309877.369927011] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.01 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=68
[INFO] [1790309877.468292744] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=69
[INFO] [1790309877.568823371] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=70
[INFO] [1790309877.666832684] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.50, 4.34, 0.00) | smoothed=(-0.50, 4.34, 0.00) | velocity=(0.00, -0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=71
[INFO] [1790309877.769113097] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.51, 4.33, 0.00) | velocity=(-0.02, -0.01, 0.00) m/s | speed=0.02 m/s | net=0.01 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=72
[INFO] [1790309877.876480540] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.51, 4.33, 0.00) | velocity=(-0.03, -0.02, 0.00) m/s | speed=0.04 m/s | net=0.02 m | straightness=0.97 | direction=0.00 | state=STATIONARY | detections=73
[INFO] [1790309877.976776073] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.51, 4.32, 0.00) | velocity=(-0.04, -0.03, 0.00) m/s | speed=0.05 m/s | net=0.02 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=74
[INFO] [1790309878.076788717] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.52, 4.32, 0.00) | velocity=(-0.04, -0.04, 0.00) m/s | speed=0.06 m/s | net=0.02 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=75
[INFO] [1790309878.172078449] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.52, 4.32, 0.00) | velocity=(-0.03, -0.03, 0.00) m/s | speed=0.04 m/s | net=0.03 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=76
[INFO] [1790309878.270637394] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.52, 4.32, 0.00) | velocity=(-0.02, -0.02, 0.00) m/s | speed=0.03 m/s | net=0.03 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=77
[INFO] [1790309878.378086405] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.52, 4.32, 0.00) | smoothed=(-0.52, 4.32, 0.00) | velocity=(-0.02, -0.02, 0.00) m/s | speed=0.02 m/s | net=0.03 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=78
[INFO] [1790309878.671214320] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.44, 4.37, 0.00) | smoothed=(-0.50, 4.33, 0.00) | velocity=(0.03, 0.01, 0.00) m/s | speed=0.03 m/s | net=0.01 m | straightness=0.12 | direction=0.00 | state=STATIONARY | detections=79
[INFO] [1790309878.770290912] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.44, 4.37, 0.00) | smoothed=(-0.49, 4.34, 0.00) | velocity=(0.05, 0.03, 0.00) m/s | speed=0.06 m/s | net=0.01 m | straightness=0.19 | direction=0.00 | state=STATIONARY | detections=80
