[INFO] [1790215529.575973765] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790215529.576800543] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790215532.477550768] [sage_energy_monitor]: ENERGY | remaining=98.6 % | voltage=16.17 V | drain_rate=n/a | home_distance=0.1 m | return_time=4 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790215565.480140945] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.057 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790215566.476461656] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.057 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790215567.486757970] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.056 %/s | home_distance=0.7 m | return_time=5 s | return_cost=0.3 % | margin_after_return=76.3 %
[INFO] [1790215568.476689340] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.056 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=76.1 %
[INFO] [1790215569.478378218] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=4.3 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.9 %
[INFO] [1790215570.479958423] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=5.0 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.9 %
[INFO] [1790215571.479764978] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=4.9 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.8 %
[INFO] [1790215572.481525495] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=3.3 m | return_time=8 s | return_cost=0.4 % | margin_after_return=75.8 %
[INFO] [1790215573.477606885] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=2.2 m | return_time=7 s | return_cost=0.4 % | margin_after_return=75.8 %
[INFO] [1790215574.478051220] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=1.9 m | return_time=6 s | return_cost=0.3 % | margin_after_return=75.8 %
[INFO] [1790215575.481128808] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=2.4 m | return_time=7 s | return_cost=0.4 % | margin_after_return=75.7 %
[INFO] [1790215576.476506712] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=3.9 m | return_time=8 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790215577.476484024] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.056 %/s | home_distance=3.8 m | return_time=8 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790215578.477140343] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.056 %/s | home_distance=3.6 m | return_time=8 s | return_cost=0.4 % | margin_after_return=75.5 %
[INFO] [1790215579.483578110] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.056 %/s | home_distance=3.8 m | return_time=8 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790215580.483234609] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.056 %/s | home_distance=4.4 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790215581.482602127] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.056 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.5 % | margin_after_return=75.2 %
[INFO] [1790215582.496373048] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.056 %/s | home_distance=7.5 m | return_time=12 s | return_cost=0.7 % | margin_after_return=75.0 %
[INFO] [1790215583.478655309] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.057 %/s | home_distance=8.1 m | return_time=12 s | return_cost=0.7 % | margin_after_return=74.9 %
[INFO] [1790215584.478471109] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.057 %/s | home_distance=8.2 m | return_time=12 s | return_cost=0.7 % | margin_after_return=74.9 %
[INFO] [1790215585.484554122] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.058 %/s | home_distance=9.3 m | return_time=14 s | return_cost=0.8 % | margin_after_return=74.7 %
[INFO] [1790215586.478257907] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.058 %/s | home_distance=11.2 m | return_time=15 s | return_cost=0.9 % | margin_after_return=74.6 %
[INFO] [1790215587.477477390] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.058 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.9 % | margin_after_return=74.4 %
[INFO] [1790215588.479399554] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=12.2 m | return_time=16 s | return_cost=1.0 % | margin_after_return=74.4 %
[INFO] [1790215589.476729591] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=12.2 m | return_time=16 s | return_cost=1.0 % | margin_after_return=74.3 %
[INFO] [1790215590.478692873] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.9 % | margin_after_return=74.3 %
[INFO] [1790215591.490656570] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=10.5 m | return_time=15 s | return_cost=0.8 % | margin_after_return=74.3 %
[INFO] [1790215592.483971832] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.057 %/s | home_distance=8.1 m | return_time=12 s | return_cost=0.7 % | margin_after_return=74.4 %
[INFO] [1790215593.479794773] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.057 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.6 % | margin_after_return=74.5 %
[INFO] [1790215594.483336857] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.057 %/s | home_distance=3.6 m | return_time=8 s | return_cost=0.4 % | margin_after_return=74.5 %
[INFO] [1790215595.482649852] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=2.0 m | return_time=6 s | return_cost=0.4 % | margin_after_return=74.6 %
[INFO] [1790215596.487404572] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=2.5 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.5 %
[INFO] [1790215597.476773956] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.058 %/s | home_distance=3.3 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.4 %
[INFO] [1790215598.476566461] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=3.5 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790215599.488666968] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=3.3 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790215600.478992801] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=3.0 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.2 %
[INFO] [1790215601.477539168] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.2 %
[INFO] [1790215602.482179700] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=2.6 m | return_time=6 s | return_cost=0.4 % | margin_after_return=74.1 %
[INFO] [1790215603.477521908] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=2.6 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.1 %
[INFO] [1790215604.491561280] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.058 %/s | home_distance=2.6 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.0 %
[INFO] [1790215605.480531932] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=74.0 %
[INFO] [1790215606.477892583] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.9 %
[INFO] [1790215607.478182537] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.10 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.9 %
[INFO] [1790215608.478639299] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.8 %
[INFO] [1790215609.478448134] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.8 %
[INFO] [1790215610.482487483] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.7 %
[INFO] [1790215611.479079829] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.6 %
[INFO] [1790215612.478098802] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.6 %
[INFO] [1790215613.485455344] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.5 %
[INFO] [1790215614.476616159] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.057 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.5 %
[INFO] [1790215615.476508927] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.056 %/s | home_distance=2.8 m | return_time=7 s | return_cost=0.4 % | margin_after_return=73.4 %
[INFO] [1790215616.480497089] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.056 %/s | home_distance=4.0 m | return_time=8 s | return_cost=0.5 % | margin_after_return=73.3 %
[INFO] [1790215617.476583887] [sage_energy_monitor]: ENERGY | remaining=93.7 % | voltage=16.09 V | drain_rate=0.056 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.6 % | margin_after_return=73.1 %
[INFO] [1790215618.487578976] [sage_energy_monitor]: ENERGY | remaining=93.6 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=7.7 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.0 %
[INFO] [1790215619.480430701] [sage_energy_monitor]: ENERGY | remaining=93.6 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.9 %
[INFO] [1790215620.479000965] [sage_energy_monitor]: ENERGY | remaining=93.5 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.7 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.8 %
[INFO] [1790215621.486440340] [sage_energy_monitor]: ENERGY | remaining=93.5 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.8 %
[INFO] [1790215622.480358871] [sage_energy_monitor]: ENERGY | remaining=93.4 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.4 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.7 %
[INFO] [1790215623.482299755] [sage_energy_monitor]: ENERGY | remaining=93.4 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.4 m | return_time=12 s | return_cost=0.7 % | margin_after_return=72.7 %
[INFO] [1790215624.477199439] [sage_energy_monitor]: ENERGY | remaining=93.3 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.4 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.6 %
[INFO] [1790215625.479154952] [sage_energy_monitor]: ENERGY | remaining=93.2 % | voltage=16.08 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.5 %
[INFO] [1790215626.476586896] [sage_energy_monitor]: ENERGY | remaining=93.2 % | voltage=16.08 V | drain_rate=0.057 %/s | home_distance=8.5 m | return_time=12 s | return_cost=0.7 % | margin_after_return=72.5 %
[INFO] [1790215627.483249901] [sage_energy_monitor]: ENERGY | remaining=93.1 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.4 %
[INFO] [1790215628.485759561] [sage_energy_monitor]: ENERGY | remaining=93.1 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.3 %
[INFO] [1790215629.476796324] [sage_energy_monitor]: ENERGY | remaining=93.0 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.3 %
[INFO] [1790215630.479248054] [sage_energy_monitor]: ENERGY | remaining=92.9 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.2 %
[INFO] [1790215631.478116707] [sage_energy_monitor]: ENERGY | remaining=92.9 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.2 %
[INFO] [1790215632.486676163] [sage_energy_monitor]: ENERGY | remaining=92.8 % | voltage=16.07 V | drain_rate=0.056 %/s | home_distance=8.3 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.1 %
[INFO] [1790215633.481031842] [sage_energy_monitor]: ENERGY | remaining=92.8 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=7.2 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.1 %
[INFO] [1790215634.477111178] [sage_energy_monitor]: ENERGY | remaining=92.7 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=72.1 %
[INFO] [1790215635.479339474] [sage_energy_monitor]: ENERGY | remaining=92.7 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.6 % | margin_after_return=72.1 %
[INFO] [1790215636.484746884] [sage_energy_monitor]: ENERGY | remaining=92.6 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=72.0 %
[INFO] [1790215637.484679551] [sage_energy_monitor]: ENERGY | remaining=92.5 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.9 %
[INFO] [1790215638.484138168] [sage_energy_monitor]: ENERGY | remaining=92.5 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.9 %
[INFO] [1790215639.477962360] [sage_energy_monitor]: ENERGY | remaining=92.4 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.8 %
[INFO] [1790215640.486949925] [sage_energy_monitor]: ENERGY | remaining=92.4 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=6.1 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.8 %
[INFO] [1790215641.478828677] [sage_energy_monitor]: ENERGY | remaining=92.3 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.7 %
[INFO] [1790215642.477632787] [sage_energy_monitor]: ENERGY | remaining=92.3 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.7 %
[INFO] [1790215643.477390304] [sage_energy_monitor]: ENERGY | remaining=92.2 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=5.9 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.6 %
[INFO] [1790215644.481314247] [sage_energy_monitor]: ENERGY | remaining=92.1 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.5 %
[INFO] [1790215645.479417808] [sage_energy_monitor]: ENERGY | remaining=92.1 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.5 %
[INFO] [1790215646.479796780] [sage_energy_monitor]: ENERGY | remaining=92.0 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.4 %
[INFO] [1790215647.478986562] [sage_energy_monitor]: ENERGY | remaining=92.0 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.4 %
[INFO] [1790215648.476792061] [sage_energy_monitor]: ENERGY | remaining=91.9 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.3 %
[INFO] [1790215649.476841960] [sage_energy_monitor]: ENERGY | remaining=91.8 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=71.2 %
[INFO] [1790215650.479088381] [sage_energy_monitor]: ENERGY | remaining=91.8 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=6.3 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.2 %
[INFO] [1790215651.476961428] [sage_energy_monitor]: ENERGY | remaining=91.7 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=7.3 m | return_time=12 s | return_cost=0.7 % | margin_after_return=71.0 %
[INFO] [1790215652.477733117] [sage_energy_monitor]: ENERGY | remaining=91.7 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=8.2 m | return_time=12 s | return_cost=0.7 % | margin_after_return=70.9 %
[INFO] [1790215653.480885189] [sage_energy_monitor]: ENERGY | remaining=91.6 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=8.6 m | return_time=12 s | return_cost=0.7 % | margin_after_return=70.9 %
[INFO] [1790215654.477866460] [sage_energy_monitor]: ENERGY | remaining=91.5 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=8.7 m | return_time=13 s | return_cost=0.7 % | margin_after_return=70.8 %
[INFO] [1790215655.480859088] [sage_energy_monitor]: ENERGY | remaining=91.5 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.7 % | margin_after_return=70.7 %
[INFO] [1790215656.479055653] [sage_energy_monitor]: ENERGY | remaining=91.4 % | voltage=16.04 V | drain_rate=0.058 %/s | home_distance=8.6 m | return_time=12 s | return_cost=0.7 % | margin_after_return=70.7 %
