[INFO] [1790275366.707440828] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790275366.708360884] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790275369.604937938] [sage_energy_monitor]: ENERGY | remaining=99.0 % | voltage=16.18 V | drain_rate=n/a | home_distance=0.0 m | return_time=3 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790275382.597087421] [sage_energy_monitor]: ENERGY | remaining=98.5 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.3 %
[INFO] [1790275383.597907073] [sage_energy_monitor]: ENERGY | remaining=98.4 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.3 %
[INFO] [1790275384.600556241] [sage_energy_monitor]: ENERGY | remaining=98.4 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.2 %
[INFO] [1790275385.600120633] [sage_energy_monitor]: ENERGY | remaining=98.4 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.2 %
[INFO] [1790275386.598168637] [sage_energy_monitor]: ENERGY | remaining=98.3 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.2 %
[INFO] [1790275387.598442879] [sage_energy_monitor]: ENERGY | remaining=98.3 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.1 %
[INFO] [1790275388.602065201] [sage_energy_monitor]: ENERGY | remaining=98.2 % | voltage=16.17 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.1 %
[INFO] [1790275389.597040271] [sage_energy_monitor]: ENERGY | remaining=98.2 % | voltage=16.17 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.0 %
[INFO] [1790275390.598838932] [sage_energy_monitor]: ENERGY | remaining=98.2 % | voltage=16.17 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.0 %
[INFO] [1790275391.597340142] [sage_energy_monitor]: ENERGY | remaining=98.1 % | voltage=16.17 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=78.0 %
[INFO] [1790275392.597510652] [sage_energy_monitor]: ENERGY | remaining=98.1 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.9 %
[INFO] [1790275393.603573347] [sage_energy_monitor]: ENERGY | remaining=98.1 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.9 %
[INFO] [1790275394.598937247] [sage_energy_monitor]: ENERGY | remaining=98.0 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.8 %
[INFO] [1790275395.602190559] [sage_energy_monitor]: ENERGY | remaining=98.0 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.8 %
[INFO] [1790275396.597508040] [sage_energy_monitor]: ENERGY | remaining=97.9 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.8 %
[INFO] [1790275397.598944658] [sage_energy_monitor]: ENERGY | remaining=97.9 % | voltage=16.16 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.7 %
[INFO] [1790275398.600012085] [sage_energy_monitor]: ENERGY | remaining=97.9 % | voltage=16.16 V | drain_rate=0.040 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.7 %
[INFO] [1790275399.599032880] [sage_energy_monitor]: ENERGY | remaining=97.8 % | voltage=16.16 V | drain_rate=0.040 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.7 %
[INFO] [1790275400.604748267] [sage_energy_monitor]: ENERGY | remaining=97.8 % | voltage=16.16 V | drain_rate=0.040 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.6 %
[INFO] [1790275401.597818394] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.040 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.6 %
[INFO] [1790275402.599406487] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.040 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.5 %
[INFO] [1790275403.599355684] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.039 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.5 %
[INFO] [1790275404.597538969] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.16 V | drain_rate=0.039 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.5 %
[INFO] [1790275405.599786034] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.16 V | drain_rate=0.039 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790275406.598490642] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.15 V | drain_rate=0.038 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790275407.600376979] [sage_energy_monitor]: ENERGY | remaining=97.5 % | voltage=16.15 V | drain_rate=0.038 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790275408.597980658] [sage_energy_monitor]: ENERGY | remaining=97.5 % | voltage=16.15 V | drain_rate=0.038 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790275409.599801355] [sage_energy_monitor]: ENERGY | remaining=97.5 % | voltage=16.15 V | drain_rate=0.038 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790275410.600627566] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790275411.597316693] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790275412.597783062] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.2 %
[INFO] [1790275413.605827248] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.036 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.2 %
[INFO] [1790275414.597557801] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.036 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.2 %
[INFO] [1790275415.602644070] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.2 %
[INFO] [1790275416.599994148] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.1 %
[INFO] [1790275417.603714615] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.1 %
[INFO] [1790275418.598691334] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.0 %
[INFO] [1790275419.599485125] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.0 %
[INFO] [1790275420.597756996] [sage_energy_monitor]: ENERGY | remaining=97.1 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=77.0 %
[INFO] [1790275421.599076468] [sage_energy_monitor]: ENERGY | remaining=97.1 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=76.9 %
[INFO] [1790275422.601839319] [sage_energy_monitor]: ENERGY | remaining=97.1 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=76.9 %
[INFO] [1790275423.598931502] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.15 V | drain_rate=0.034 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.1 % | margin_after_return=76.9 %
[INFO] [1790275424.600167878] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.14 V | drain_rate=0.034 %/s | home_distance=0.7 m | return_time=5 s | return_cost=0.2 % | margin_after_return=76.8 %
[INFO] [1790275425.602662417] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.14 V | drain_rate=0.034 %/s | home_distance=2.2 m | return_time=6 s | return_cost=0.2 % | margin_after_return=76.8 %
[INFO] [1790275426.600915442] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.034 %/s | home_distance=4.0 m | return_time=8 s | return_cost=0.3 % | margin_after_return=76.7 %
[INFO] [1790275427.598587474] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.1 m | return_time=9 s | return_cost=0.3 % | margin_after_return=76.6 %
[INFO] [1790275428.597300979] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.5 %
[INFO] [1790275429.598353745] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.5 %
[INFO] [1790275430.598246580] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.7 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.5 %
[INFO] [1790275431.599438004] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790275432.600720641] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.9 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790275433.599747263] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=6.9 m | return_time=11 s | return_cost=0.4 % | margin_after_return=76.3 %
[INFO] [1790275434.598642143] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=7.6 m | return_time=12 s | return_cost=0.4 % | margin_after_return=76.3 %
[INFO] [1790275435.599845177] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=7.9 m | return_time=12 s | return_cost=0.4 % | margin_after_return=76.2 %
[INFO] [1790275436.607158393] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.4 % | margin_after_return=76.2 %
[INFO] [1790275437.598174377] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=6.1 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790275438.604532785] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.7 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790275439.606211026] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.033 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790275440.598298959] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.033 %/s | home_distance=4.3 m | return_time=8 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790275441.610345476] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.034 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.2 % | margin_after_return=76.2 %
[INFO] [1790275442.599127640] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.034 %/s | home_distance=2.5 m | return_time=7 s | return_cost=0.2 % | margin_after_return=76.1 %
[INFO] [1790275443.598548729] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.034 %/s | home_distance=3.5 m | return_time=8 s | return_cost=0.3 % | margin_after_return=76.1 %
[INFO] [1790275444.597785673] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.034 %/s | home_distance=4.8 m | return_time=9 s | return_cost=0.3 % | margin_after_return=76.0 %
[INFO] [1790275445.604099114] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.034 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.3 % | margin_after_return=75.9 %
[INFO] [1790275446.598457365] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.3 % | margin_after_return=75.9 %
[INFO] [1790275447.598212435] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.3 % | margin_after_return=75.8 %
[INFO] [1790275448.598979819] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=6.4 m | return_time=10 s | return_cost=0.4 % | margin_after_return=75.8 %
[INFO] [1790275449.599386308] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=7.2 m | return_time=11 s | return_cost=0.4 % | margin_after_return=75.7 %
[INFO] [1790275450.598050045] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=8.3 m | return_time=12 s | return_cost=0.4 % | margin_after_return=75.7 %
[INFO] [1790275451.601295101] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790275452.598085711] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=9.7 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790275453.597752538] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790275454.598961653] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790275455.604971646] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.035 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790275456.600987056] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790275457.597347751] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.2 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790275458.602614721] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790275459.599571130] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790275460.600649677] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.7 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.2 %
[INFO] [1790275461.599565747] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=11.6 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790275462.599902259] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=12.6 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790275463.597233252] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=13.5 m | return_time=18 s | return_cost=0.6 % | margin_after_return=75.0 %
[INFO] [1790275464.602543440] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=13.8 m | return_time=18 s | return_cost=0.6 % | margin_after_return=75.0 %
[INFO] [1790275465.599848801] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=13.2 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.9 %
[INFO] [1790275466.597240695] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=74.9 %
[INFO] [1790275467.600457493] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.8 m | return_time=15 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275468.602253889] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275469.601413509] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=9.5 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275470.598061356] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=9.4 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275471.598240432] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=9.3 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275472.597723963] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=9.1 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790275473.598207384] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=9.0 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.8 %
[INFO] [1790275474.601441107] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=9.3 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.8 %
[INFO] [1790275475.598858192] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=9.6 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.7 %
[INFO] [1790275476.598372873] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.7 %
[INFO] [1790275477.598242742] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=10.2 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.7 %
[INFO] [1790275478.602160044] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=11.2 m | return_time=15 s | return_cost=0.5 % | margin_after_return=74.6 %
[INFO] [1790275479.601508774] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.034 %/s | home_distance=12.7 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.5 %
[INFO] [1790275480.607239008] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.034 %/s | home_distance=13.6 m | return_time=18 s | return_cost=0.6 % | margin_after_return=74.4 %
[INFO] [1790275481.599436400] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.034 %/s | home_distance=14.1 m | return_time=18 s | return_cost=0.6 % | margin_after_return=74.4 %
[INFO] [1790275482.598660520] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.034 %/s | home_distance=14.4 m | return_time=18 s | return_cost=0.6 % | margin_after_return=74.4 %
[INFO] [1790275483.599020543] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.034 %/s | home_distance=14.5 m | return_time=19 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790275484.600175124] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.033 %/s | home_distance=14.7 m | return_time=19 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790275485.599631712] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.033 %/s | home_distance=14.4 m | return_time=18 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790275486.600563152] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.033 %/s | home_distance=13.7 m | return_time=18 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790275487.597626100] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.033 %/s | home_distance=12.6 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790275488.597171070] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.033 %/s | home_distance=11.8 m | return_time=16 s | return_cost=0.5 % | margin_after_return=74.3 %
[INFO] [1790275489.601488486] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.10 V | drain_rate=0.033 %/s | home_distance=11.4 m | return_time=16 s | return_cost=0.5 % | margin_after_return=74.3 %
[INFO] [1790275490.597476017] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.033 %/s | home_distance=11.4 m | return_time=16 s | return_cost=0.5 % | margin_after_return=74.2 %
[INFO] [1790275491.600035094] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.033 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.5 % | margin_after_return=74.2 %
[INFO] [1790275492.601524462] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.034 %/s | home_distance=13.2 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.1 %
[INFO] [1790275493.606873428] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.034 %/s | home_distance=13.1 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.0 %
