[INFO] [1790349113.189918275] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790349113.190759264] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790349113.191470312] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790349113.192288692] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790349113.193053072] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790349113.193770804] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790349113.194540108] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790349122.334802553] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(1.77, 4.23, 0.00) | state=STATIONARY
[INFO] [1790349122.427126222] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(1.77, 4.23, 0.00) | smoothed=(1.77, 4.23, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790349122.539379381] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(1.72, 4.16, 0.00) | smoothed=(1.76, 4.21, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=3
[INFO] [1790349122.627341745] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(1.72, 4.16, 0.00) | smoothed=(1.75, 4.20, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=4
[INFO] [1790349122.731353047] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(1.72, 4.16, 0.00) | smoothed=(1.74, 4.19, 0.00) | velocity=(-0.06, -0.10, 0.00) m/s | speed=0.12 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=5
[INFO] [1790349122.829540530] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(1.71, 4.16, 0.00) | smoothed=(1.73, 4.18, 0.00) | velocity=(-0.09, -0.13, 0.00) m/s | speed=0.15 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=6
[INFO] [1790349122.929784775] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(1.71, 4.16, 0.00) | smoothed=(1.73, 4.18, 0.00) | velocity=(-0.08, -0.10, 0.00) m/s | speed=0.12 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=7
[INFO] [1790349123.041244110] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(1.71, 4.16, 0.00) | smoothed=(1.72, 4.17, 0.00) | velocity=(-0.07, -0.07, 0.00) m/s | speed=0.10 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=8
[INFO] [1790349123.427536989] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(1.72, 4.18, 0.00) | smoothed=(1.72, 4.17, 0.00) | velocity=(-0.03, -0.02, 0.00) m/s | speed=0.04 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=9
[INFO] [1790349123.528659323] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(1.72, 4.18, 0.00) | smoothed=(1.72, 4.18, 0.00) | velocity=(-0.02, -0.01, 0.00) m/s | speed=0.02 m/s | net=0.07 m | straightness=0.88 | direction=0.00 | state=STATIONARY | detections=10
[INFO] [1790349123.629015487] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(1.72, 4.18, 0.00) | smoothed=(1.72, 4.18, 0.00) | velocity=(-0.01, 0.00, 0.00) m/s | speed=0.01 m/s | net=0.07 m | straightness=0.85 | direction=0.00 | state=STATIONARY | detections=11
[INFO] [1790349123.733604506] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(1.72, 4.18, 0.00) | smoothed=(1.72, 4.18, 0.00) | velocity=(0.00, 0.01, 0.00) m/s | speed=0.01 m/s | net=0.05 m | straightness=0.78 | direction=0.00 | state=STATIONARY | detections=12
