[INFO] [1790301485.066501242] [sage_target_localizer]: SAGE 3D target localizer started.
[INFO] [1790301485.067500809] [sage_target_localizer]: BBox anchor fraction = 0.90
[INFO] [1790301485.067938578] [sage_target_localizer]: Minimum camera height = 0.30 m
[INFO] [1790301485.068343601] [sage_target_localizer]: Minimum downward ray component = 0.050
[INFO] [1790301485.068870107] [sage_target_localizer]: Waiting for camera/PX4 data...
[INFO] [1790301493.448969035] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301493.544297512] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301493.644630822] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301493.746485908] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301493.843389873] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301493.949576230] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.047074395] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.144451345] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.247417449] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.343460260] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.449382846] [sage_target_localizer]: Person 3D | pixel=(395.6,760.7) | position=(1.73,3.84,0.00) | range=4.14 m
[INFO] [1790301494.543934385] [sage_target_localizer]: Person 3D | pixel=(529.5,632.4) | position=(1.38,6.47,0.00) | range=6.50 m
[INFO] [1790301494.650253274] [sage_target_localizer]: Person 3D | pixel=(529.5,632.4) | position=(1.38,6.47,0.00) | range=6.50 m
[INFO] [1790301494.745012373] [sage_target_localizer]: Person 3D | pixel=(241.8,744.3) | position=(2.86,3.88,0.00) | range=4.72 m
[INFO] [1790301494.850015715] [sage_target_localizer]: Person 3D | pixel=(241.8,744.3) | position=(2.86,3.88,0.00) | range=4.72 m
[INFO] [1790301494.944509488] [sage_target_localizer]: Person 3D | pixel=(241.8,744.3) | position=(2.86,3.88,0.00) | range=4.72 m
[INFO] [1790301495.056038909] [sage_target_localizer]: Person 3D | pixel=(235.0,746.8) | position=(2.55,3.55,0.00) | range=4.32 m
[INFO] [1790301495.142954341] [sage_target_localizer]: Person 3D | pixel=(235.0,746.8) | position=(2.55,3.55,0.00) | range=4.32 m
[INFO] [1790301495.247500880] [sage_target_localizer]: Person 3D | pixel=(235.0,746.8) | position=(2.55,3.55,0.00) | range=4.32 m
[INFO] [1790301495.358015156] [sage_target_localizer]: Person 3D | pixel=(231.5,736.4) | position=(3.00,3.98,0.00) | range=4.89 m
[INFO] [1790301495.443973796] [sage_target_localizer]: Person 3D | pixel=(231.5,736.4) | position=(3.00,3.98,0.00) | range=4.89 m
[INFO] [1790301495.547449045] [sage_target_localizer]: Person 3D | pixel=(221.5,745.1) | position=(2.94,3.80,0.00) | range=4.72 m
[INFO] [1790301495.644520009] [sage_target_localizer]: Person 3D | pixel=(221.5,745.1) | position=(2.94,3.80,0.00) | range=4.72 m
[INFO] [1790301495.743887246] [sage_target_localizer]: Person 3D | pixel=(221.5,745.1) | position=(2.94,3.80,0.00) | range=4.72 m
[INFO] [1790301495.847629120] [sage_target_localizer]: Person 3D | pixel=(216.6,740.9) | position=(3.03,3.86,0.00) | range=4.83 m
[INFO] [1790301495.942817940] [sage_target_localizer]: Person 3D | pixel=(216.6,740.9) | position=(3.03,3.86,0.00) | range=4.83 m
[INFO] [1790301496.047584778] [sage_target_localizer]: Person 3D | pixel=(210.8,754.5) | position=(2.93,3.68,0.00) | range=4.63 m
[INFO] [1790301496.142775433] [sage_target_localizer]: Person 3D | pixel=(210.8,754.5) | position=(2.93,3.68,0.00) | range=4.63 m
[INFO] [1790301496.243139762] [sage_target_localizer]: Person 3D | pixel=(210.8,754.5) | position=(2.93,3.68,0.00) | range=4.63 m
[INFO] [1790301496.353561506] [sage_target_localizer]: Person 3D | pixel=(204.6,758.0) | position=(2.96,3.67,0.00) | range=4.64 m
[INFO] [1790301496.443518436] [sage_target_localizer]: Person 3D | pixel=(204.6,758.0) | position=(2.96,3.67,0.00) | range=4.64 m
[INFO] [1790301496.545355490] [sage_target_localizer]: Person 3D | pixel=(192.2,750.4) | position=(3.14,3.81,0.00) | range=4.88 m
[INFO] [1790301496.645544230] [sage_target_localizer]: Person 3D | pixel=(192.2,750.4) | position=(3.14,3.81,0.00) | range=4.88 m
[INFO] [1790301496.746151577] [sage_target_localizer]: Person 3D | pixel=(185.3,757.3) | position=(3.09,3.72,0.00) | range=4.79 m
[INFO] [1790301496.843057524] [sage_target_localizer]: Person 3D | pixel=(185.3,757.3) | position=(3.09,3.72,0.00) | range=4.79 m
[INFO] [1790301496.945670952] [sage_target_localizer]: Person 3D | pixel=(185.3,757.3) | position=(3.09,3.72,0.00) | range=4.79 m
[INFO] [1790301497.043579833] [sage_target_localizer]: Person 3D | pixel=(177.8,760.5) | position=(3.09,3.69,0.00) | range=4.76 m
[INFO] [1790301497.144231721] [sage_target_localizer]: Person 3D | pixel=(177.8,760.5) | position=(3.09,3.69,0.00) | range=4.76 m
[INFO] [1790301497.248049453] [sage_target_localizer]: Person 3D | pixel=(169.6,760.5) | position=(3.12,3.68,0.00) | range=4.78 m
[INFO] [1790301497.343798195] [sage_target_localizer]: Person 3D | pixel=(169.6,760.5) | position=(3.12,3.68,0.00) | range=4.78 m
[INFO] [1790301497.442711237] [sage_target_localizer]: Person 3D | pixel=(165.3,761.4) | position=(3.12,3.68,0.00) | range=4.78 m
[INFO] [1790301497.547486887] [sage_target_localizer]: Person 3D | pixel=(165.3,761.4) | position=(3.12,3.68,0.00) | range=4.78 m
[INFO] [1790301497.642692726] [sage_target_localizer]: Person 3D | pixel=(156.2,763.0) | position=(3.15,3.67,0.00) | range=4.79 m
[INFO] [1790301497.745943481] [sage_target_localizer]: Person 3D | pixel=(156.2,763.0) | position=(3.15,3.67,0.00) | range=4.79 m
[INFO] [1790301497.848889121] [sage_target_localizer]: Person 3D | pixel=(156.2,763.0) | position=(3.15,3.67,0.00) | range=4.79 m
[INFO] [1790301497.942513116] [sage_target_localizer]: Person 3D | pixel=(149.8,766.3) | position=(3.15,3.65,0.00) | range=4.77 m
[INFO] [1790301498.043231494] [sage_target_localizer]: Person 3D | pixel=(149.8,766.3) | position=(3.15,3.65,0.00) | range=4.77 m
[INFO] [1790301498.145780825] [sage_target_localizer]: Person 3D | pixel=(142.8,772.1) | position=(3.14,3.59,0.00) | range=4.72 m
[INFO] [1790301498.243617454] [sage_target_localizer]: Person 3D | pixel=(142.8,772.1) | position=(3.14,3.59,0.00) | range=4.72 m
[INFO] [1790301498.348102018] [sage_target_localizer]: Person 3D | pixel=(137.2,781.9) | position=(3.08,3.51,0.00) | range=4.62 m
[INFO] [1790301498.450310528] [sage_target_localizer]: Person 3D | pixel=(137.2,781.9) | position=(3.08,3.51,0.00) | range=4.62 m
[INFO] [1790301498.543185514] [sage_target_localizer]: Person 3D | pixel=(131.9,787.5) | position=(3.08,3.48,0.00) | range=4.59 m
[INFO] [1790301498.651238871] [sage_target_localizer]: Person 3D | pixel=(131.9,787.5) | position=(3.08,3.48,0.00) | range=4.59 m
[INFO] [1790301498.744156007] [sage_target_localizer]: Person 3D | pixel=(128.1,792.3) | position=(3.08,3.47,0.00) | range=4.58 m
[INFO] [1790301498.852219052] [sage_target_localizer]: Person 3D | pixel=(128.1,792.3) | position=(3.08,3.47,0.00) | range=4.58 m
[INFO] [1790301498.943325712] [sage_target_localizer]: Person 3D | pixel=(128.1,792.3) | position=(3.08,3.47,0.00) | range=4.58 m
[INFO] [1790301499.054898716] [sage_target_localizer]: Person 3D | pixel=(123.5,799.7) | position=(2.63,2.95,0.00) | range=3.91 m
