[INFO] [1790223765.794528702] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790223765.795263697] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790223767.628718430] [sage_energy_monitor]: ENERGY | remaining=99.3 % | voltage=16.19 V | drain_rate=n/a | home_distance=0.4 m | return_time=4 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790223805.625737050] [sage_energy_monitor]: ENERGY | remaining=97.8 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=3.4 m | return_time=8 s | return_cost=0.3 % | margin_after_return=77.6 %
[INFO] [1790223806.625858349] [sage_energy_monitor]: ENERGY | remaining=97.8 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=4.4 m | return_time=8 s | return_cost=0.3 % | margin_after_return=77.5 %
[INFO] [1790223807.638003954] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=4.6 m | return_time=8 s | return_cost=0.3 % | margin_after_return=77.5 %
[INFO] [1790223808.629454974] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=3.7 m | return_time=8 s | return_cost=0.3 % | margin_after_return=77.5 %
[INFO] [1790223809.627394403] [sage_energy_monitor]: ENERGY | remaining=97.7 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=2.3 m | return_time=6 s | return_cost=0.2 % | margin_after_return=77.5 %
[INFO] [1790223810.624601343] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=1.5 m | return_time=6 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790223811.627268805] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.16 V | drain_rate=0.035 %/s | home_distance=1.0 m | return_time=5 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790223812.626347527] [sage_energy_monitor]: ENERGY | remaining=97.6 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.8 m | return_time=5 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790223813.632163666] [sage_energy_monitor]: ENERGY | remaining=97.5 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.8 m | return_time=5 s | return_cost=0.2 % | margin_after_return=77.4 %
[INFO] [1790223814.627258774] [sage_energy_monitor]: ENERGY | remaining=97.5 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=0.9 m | return_time=5 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790223815.627389588] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=1.0 m | return_time=5 s | return_cost=0.2 % | margin_after_return=77.3 %
[INFO] [1790223816.624591632] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=1.8 m | return_time=6 s | return_cost=0.2 % | margin_after_return=77.2 %
[INFO] [1790223817.625796198] [sage_energy_monitor]: ENERGY | remaining=97.4 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=3.4 m | return_time=7 s | return_cost=0.3 % | margin_after_return=77.1 %
[INFO] [1790223818.632414012] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.035 %/s | home_distance=5.5 m | return_time=9 s | return_cost=0.3 % | margin_after_return=77.0 %
[INFO] [1790223819.626745637] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.036 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.4 % | margin_after_return=76.9 %
[INFO] [1790223820.627726504] [sage_energy_monitor]: ENERGY | remaining=97.3 % | voltage=16.15 V | drain_rate=0.036 %/s | home_distance=8.1 m | return_time=12 s | return_cost=0.4 % | margin_after_return=76.8 %
[INFO] [1790223821.624707654] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.036 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.5 % | margin_after_return=76.7 %
[INFO] [1790223822.626087983] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.7 %
[INFO] [1790223823.626442030] [sage_energy_monitor]: ENERGY | remaining=97.2 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.6 %
[INFO] [1790223824.632346639] [sage_energy_monitor]: ENERGY | remaining=97.1 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.6 %
[INFO] [1790223825.630679016] [sage_energy_monitor]: ENERGY | remaining=97.1 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.6 %
[INFO] [1790223826.624589911] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=9.8 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.5 %
[INFO] [1790223827.626927800] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.15 V | drain_rate=0.037 %/s | home_distance=10.3 m | return_time=14 s | return_cost=0.5 % | margin_after_return=76.5 %
[INFO] [1790223828.625615880] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=11.3 m | return_time=15 s | return_cost=0.6 % | margin_after_return=76.4 %
[INFO] [1790223829.626811154] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=12.7 m | return_time=17 s | return_cost=0.6 % | margin_after_return=76.3 %
[INFO] [1790223830.633478672] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=13.7 m | return_time=18 s | return_cost=0.7 % | margin_after_return=76.2 %
[INFO] [1790223831.626325383] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=13.7 m | return_time=18 s | return_cost=0.7 % | margin_after_return=76.2 %
[INFO] [1790223832.627665493] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=13.1 m | return_time=17 s | return_cost=0.6 % | margin_after_return=76.2 %
[INFO] [1790223833.626655210] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=12.2 m | return_time=16 s | return_cost=0.6 % | margin_after_return=76.2 %
[INFO] [1790223834.634404636] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=11.5 m | return_time=16 s | return_cost=0.6 % | margin_after_return=76.1 %
[INFO] [1790223835.624717178] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=11.2 m | return_time=15 s | return_cost=0.6 % | margin_after_return=76.1 %
[INFO] [1790223836.625651745] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=10.8 m | return_time=15 s | return_cost=0.6 % | margin_after_return=76.1 %
[INFO] [1790223837.626139991] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=10.9 m | return_time=15 s | return_cost=0.6 % | margin_after_return=76.1 %
[INFO] [1790223838.626453634] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=11.6 m | return_time=16 s | return_cost=0.6 % | margin_after_return=76.0 %
[INFO] [1790223839.627181927] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.9 %
[INFO] [1790223840.625672034] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.038 %/s | home_distance=12.2 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.9 %
[INFO] [1790223841.625357457] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.037 %/s | home_distance=12.2 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.9 %
[INFO] [1790223842.626565143] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=12.2 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.8 %
[INFO] [1790223843.627639802] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.8 %
[INFO] [1790223844.626687856] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.8 %
[INFO] [1790223845.627714317] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.7 %
[INFO] [1790223846.624612057] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.7 %
[INFO] [1790223847.631281067] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.7 %
[INFO] [1790223848.631065457] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=11.5 m | return_time=15 s | return_cost=0.6 % | margin_after_return=75.7 %
[INFO] [1790223849.630196855] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=11.0 m | return_time=15 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790223850.626576827] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=10.7 m | return_time=15 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790223851.627929559] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=10.3 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790223852.625047578] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790223853.626052780] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=9.8 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790223854.624862920] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790223855.629221953] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=10.8 m | return_time=15 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790223856.637871968] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.037 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.3 %
[INFO] [1790223857.627685893] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.1 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.2 %
[INFO] [1790223858.628861942] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.8 m | return_time=18 s | return_cost=0.7 % | margin_after_return=75.2 %
[INFO] [1790223859.626782399] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.8 m | return_time=18 s | return_cost=0.7 % | margin_after_return=75.1 %
[INFO] [1790223860.624789103] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.3 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790223861.634025431] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=12.7 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790223862.625384690] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=12.4 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790223863.629638366] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=12.3 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.0 %
[INFO] [1790223864.625533050] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.2 m | return_time=17 s | return_cost=0.6 % | margin_after_return=75.0 %
[INFO] [1790223865.628205987] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=14.6 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.9 %
[INFO] [1790223866.628585324] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=15.2 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.8 %
[INFO] [1790223867.625430685] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=15.4 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.8 %
[INFO] [1790223868.627901763] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=15.5 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.7 %
[INFO] [1790223869.626097292] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=15.4 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.7 %
[INFO] [1790223870.625704856] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=14.5 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.7 %
[INFO] [1790223871.627668912] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=13.3 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.7 %
[INFO] [1790223872.627472412] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=74.7 %
[INFO] [1790223873.630603443] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=74.7 %
[INFO] [1790223874.627010658] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=12.5 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.6 %
[INFO] [1790223875.626685472] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=12.8 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.6 %
[INFO] [1790223876.632894036] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=12.9 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.5 %
[INFO] [1790223877.626480863] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=13.3 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.5 %
[INFO] [1790223878.626387734] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=13.8 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.4 %
[INFO] [1790223879.626248901] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=13.9 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.4 %
[INFO] [1790223880.627540595] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.038 %/s | home_distance=13.9 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.3 %
[INFO] [1790223881.628247956] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.038 %/s | home_distance=13.8 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.3 %
[INFO] [1790223882.633088881] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=12.6 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790223883.627022702] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=11.1 m | return_time=15 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790223884.628391946] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.038 %/s | home_distance=9.4 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.4 %
[INFO] [1790223885.625417803] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.038 %/s | home_distance=7.6 m | return_time=12 s | return_cost=0.4 % | margin_after_return=74.4 %
[INFO] [1790223886.628358501] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.038 %/s | home_distance=5.7 m | return_time=10 s | return_cost=0.4 % | margin_after_return=74.4 %
[INFO] [1790223887.635552347] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.10 V | drain_rate=0.038 %/s | home_distance=3.8 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.5 %
[INFO] [1790223888.628184041] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.038 %/s | home_distance=1.9 m | return_time=6 s | return_cost=0.2 % | margin_after_return=74.5 %
[INFO] [1790223889.628175659] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.038 %/s | home_distance=0.3 m | return_time=4 s | return_cost=0.2 % | margin_after_return=74.5 %
[INFO] [1790223890.627550350] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.038 %/s | home_distance=2.2 m | return_time=6 s | return_cost=0.2 % | margin_after_return=74.4 %
[INFO] [1790223891.625461639] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.038 %/s | home_distance=4.0 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.3 %
