[INFO] [1790223765.792572584] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790223765.794098647] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790223765.794840283] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790223765.795627610] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790223765.796355613] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790223765.797117256] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790223765.798425605] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790223774.957326732] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-0.77, 5.48, 0.00) | state=STATIONARY
[INFO] [1790223775.059777540] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.77, 5.48, 0.00) | smoothed=(-0.77, 5.48, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790223780.256966026] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.85, 4.91, 0.00) | smoothed=(-0.91, 4.90, 0.00) | velocity=(0.28, -0.01, 0.00) m/s | speed=0.28 m/s | net=0.27 m | straightness=0.85 | direction=0.00 | state=MOVING | detections=40
[INFO] [1790223780.354708008] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.85, 4.91, 0.00) | smoothed=(-0.90, 4.90, 0.00) | velocity=(0.22, 0.01, 0.00) m/s | speed=0.22 m/s | net=0.28 m | straightness=0.97 | direction=0.00 | state=MOVING | detections=41
[INFO] [1790223780.458710439] [sage_semantic_world_model]: Target 2 updated | association_distance=1.20 m | raw=(-6.81, 7.68, 0.00) | smoothed=(-7.40, 8.35, 0.00) | velocity=(0.48, -0.46, 0.00) m/s | speed=0.66 m/s | net=2.25 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=15
[INFO] [1790223780.558803161] [sage_semantic_world_model]: Target 2 updated | association_distance=0.90 m | raw=(-6.81, 7.68, 0.00) | smoothed=(-7.26, 8.19, 0.00) | velocity=(0.45, -0.46, 0.00) m/s | speed=0.65 m/s | net=2.15 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=16
[INFO] [1790223780.656242062] [sage_semantic_world_model]: Target 2 updated | association_distance=0.61 m | raw=(-6.87, 7.71, 0.00) | smoothed=(-7.16, 8.07, 0.00) | velocity=(0.42, -0.46, 0.00) m/s | speed=0.62 m/s | net=2.05 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=17
[INFO] [1790223780.765093707] [sage_semantic_world_model]: Target 2 updated | association_distance=0.46 m | raw=(-6.87, 7.71, 0.00) | smoothed=(-7.09, 7.98, 0.00) | velocity=(0.40, -0.46, 0.00) m/s | speed=0.61 m/s | net=1.98 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=18
[INFO] [1790223780.856456623] [sage_semantic_world_model]: Target 2 updated | association_distance=0.34 m | raw=(-6.87, 7.71, 0.00) | smoothed=(-7.03, 7.91, 0.00) | velocity=(0.93, -1.10, 0.00) m/s | speed=1.44 m/s | net=1.76 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=19
[INFO] [1790223780.958302262] [sage_semantic_world_model]: Target 2 updated | association_distance=0.36 m | raw=(-6.81, 7.63, 0.00) | smoothed=(-6.98, 7.84, 0.00) | velocity=(0.70, -0.86, 0.00) m/s | speed=1.11 m/s | net=1.52 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=20
[INFO] [1790223781.059777849] [sage_semantic_world_model]: Target 2 updated | association_distance=0.27 m | raw=(-6.81, 7.63, 0.00) | smoothed=(-6.93, 7.79, 0.00) | velocity=(0.56, -0.70, 0.00) m/s | speed=0.90 m/s | net=1.35 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=21
[INFO] [1790223781.158780700] [sage_semantic_world_model]: Target 2 updated | association_distance=0.67 m | raw=(-6.53, 7.26, 0.00) | smoothed=(-6.83, 7.66, 0.00) | velocity=(0.64, -0.81, 0.00) m/s | speed=1.03 m/s | net=1.34 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=22
[INFO] [1790223781.259204936] [sage_semantic_world_model]: Target 2 updated | association_distance=0.50 m | raw=(-6.53, 7.26, 0.00) | smoothed=(-6.76, 7.56, 0.00) | velocity=(0.69, -0.89, 0.00) m/s | speed=1.12 m/s | net=1.33 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=23
[INFO] [1790223781.358893282] [sage_semantic_world_model]: Target 2 updated | association_distance=0.65 m | raw=(-6.37, 7.04, 0.00) | smoothed=(-6.66, 7.43, 0.00) | velocity=(0.79, -1.03, 0.00) m/s | speed=1.30 m/s | net=1.19 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=24
[INFO] [1790223781.460478972] [sage_semantic_world_model]: Target 2 updated | association_distance=0.49 m | raw=(-6.37, 7.04, 0.00) | smoothed=(-6.59, 7.33, 0.00) | velocity=(0.87, -1.14, 0.00) m/s | speed=1.44 m/s | net=1.09 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=25
[INFO] [1790223781.555659966] [sage_semantic_world_model]: Target 2 updated | association_distance=0.46 m | raw=(-6.32, 6.95, 0.00) | smoothed=(-6.52, 7.24, 0.00) | velocity=(0.79, -1.06, 0.00) m/s | speed=1.32 m/s | net=1.05 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=26
[INFO] [1790223781.655468437] [sage_semantic_world_model]: Target 2 updated | association_distance=0.35 m | raw=(-6.32, 6.95, 0.00) | smoothed=(-6.47, 7.16, 0.00) | velocity=(0.72, -0.98, 0.00) m/s | speed=1.22 m/s | net=1.02 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=27
[INFO] [1790223781.755916485] [sage_semantic_world_model]: Target 2 updated | association_distance=0.26 m | raw=(-6.32, 6.95, 0.00) | smoothed=(-6.43, 7.11, 0.00) | velocity=(0.56, -0.79, 0.00) m/s | speed=0.97 m/s | net=1.00 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=28
[INFO] [1790223781.857690911] [sage_semantic_world_model]: Target 2 updated | association_distance=0.42 m | raw=(-6.20, 6.76, 0.00) | smoothed=(-6.38, 7.02, 0.00) | velocity=(0.53, -0.77, 0.00) m/s | speed=0.93 m/s | net=1.02 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=29
[INFO] [1790223781.956954829] [sage_semantic_world_model]: Target 2 updated | association_distance=0.32 m | raw=(-6.20, 6.76, 0.00) | smoothed=(-6.33, 6.96, 0.00) | velocity=(0.48, -0.70, 0.00) m/s | speed=0.84 m/s | net=1.03 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=30
[INFO] [1790223782.054623545] [sage_semantic_world_model]: Target 2 updated | association_distance=0.24 m | raw=(-6.20, 6.76, 0.00) | smoothed=(-6.30, 6.91, 0.00) | velocity=(0.44, -0.64, 0.00) m/s | speed=0.78 m/s | net=0.92 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=31
[INFO] [1790223782.162459952] [sage_semantic_world_model]: Target 2 updated | association_distance=0.45 m | raw=(-6.06, 6.52, 0.00) | smoothed=(-6.24, 6.81, 0.00) | velocity=(0.49, -0.75, 0.00) m/s | speed=0.90 m/s | net=0.91 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=32
[INFO] [1790223782.255782244] [sage_semantic_world_model]: Target 2 updated | association_distance=0.34 m | raw=(-6.06, 6.52, 0.00) | smoothed=(-6.19, 6.74, 0.00) | velocity=(0.46, -0.71, 0.00) m/s | speed=0.84 m/s | net=0.83 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=33
[INFO] [1790223782.360424727] [sage_semantic_world_model]: Target 2 updated | association_distance=0.25 m | raw=(-6.06, 6.52, 0.00) | smoothed=(-6.16, 6.69, 0.00) | velocity=(0.43, -0.68, 0.00) m/s | speed=0.80 m/s | net=0.77 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=34
[INFO] [1790223782.457594608] [sage_semantic_world_model]: Target 1 updated | association_distance=0.32 m | raw=(-0.71, 4.65, 0.00) | smoothed=(-0.85, 4.84, 0.00) | velocity=(0.05, -0.02, 0.00) m/s | speed=0.05 m/s | net=0.29 m | straightness=0.90 | direction=0.00 | state=MOVING | detections=42
[INFO] [1790223782.565243429] [sage_semantic_world_model]: Target 1 updated | association_distance=0.24 m | raw=(-0.71, 4.65, 0.00) | smoothed=(-0.82, 4.79, 0.00) | velocity=(0.05, -0.04, 0.00) m/s | speed=0.07 m/s | net=0.31 m | straightness=0.90 | direction=0.00 | state=MOVING | detections=43
[INFO] [1790223782.659506790] [sage_semantic_world_model]: Target 1 updated | association_distance=0.18 m | raw=(-0.71, 4.65, 0.00) | smoothed=(-0.79, 4.76, 0.00) | velocity=(0.05, -0.06, 0.00) m/s | speed=0.08 m/s | net=0.31 m | straightness=0.90 | direction=0.00 | state=MOVING | detections=44
[INFO] [1790223782.760766590] [sage_semantic_world_model]: Target 1 updated | association_distance=0.16 m | raw=(-0.68, 4.64, 0.00) | smoothed=(-0.76, 4.73, 0.00) | velocity=(0.06, -0.07, 0.00) m/s | speed=0.09 m/s | net=0.32 m | straightness=0.91 | direction=0.00 | state=MOVING | detections=45
[INFO] [1790223782.860630313] [sage_semantic_world_model]: Target 1 updated | association_distance=0.12 m | raw=(-0.68, 4.64, 0.00) | smoothed=(-0.74, 4.71, 0.00) | velocity=(0.27, -0.34, 0.00) m/s | speed=0.43 m/s | net=0.31 m | straightness=0.92 | direction=0.00 | state=MOVING | detections=46
[INFO] [1790223782.955607705] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.68, 4.64, 0.00) | smoothed=(-0.73, 4.69, 0.00) | velocity=(0.22, -0.26, 0.00) m/s | speed=0.34 m/s | net=0.31 m | straightness=0.93 | direction=0.00 | state=MOVING | detections=47
