[INFO] [1790293892.938869243] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790293892.939756777] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790293892.940610297] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790293892.941425910] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790293892.942252269] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790293892.943116384] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790293892.943934650] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790293901.784187842] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-6.44, 11.04, 0.00) | state=STATIONARY
[INFO] [1790293901.883305798] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-6.44, 11.04, 0.00) | smoothed=(-6.44, 11.04, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790293905.292746961] [sage_semantic_world_model]: Target 2 updated | association_distance=0.06 m | raw=(-0.34, 5.16, 0.00) | smoothed=(-0.31, 5.19, 0.00) | velocity=(-0.10, -0.06, 0.00) m/s | speed=0.12 m/s | net=0.09 m | straightness=0.73 | direction=0.00 | state=STATIONARY | detections=24
[INFO] [1790293905.385211915] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.34, 5.16, 0.00) | smoothed=(-0.32, 5.18, 0.00) | velocity=(-0.11, -0.08, 0.00) m/s | speed=0.13 m/s | net=0.09 m | straightness=0.77 | direction=0.00 | state=STATIONARY | detections=25
[INFO] [1790293905.489174149] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.37, 5.18, 0.00) | smoothed=(-0.33, 5.18, 0.00) | velocity=(-0.11, -0.05, 0.00) m/s | speed=0.12 m/s | net=0.09 m | straightness=0.89 | direction=0.00 | state=STATIONARY | detections=26
[INFO] [1790293905.585131747] [sage_semantic_world_model]: Target 2 updated | association_distance=0.08 m | raw=(-0.40, 5.21, 0.00) | smoothed=(-0.35, 5.19, 0.00) | velocity=(-0.14, -0.02, 0.00) m/s | speed=0.14 m/s | net=0.10 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=27
[INFO] [1790293905.684444559] [sage_semantic_world_model]: Target 2 updated | association_distance=0.06 m | raw=(-0.40, 5.21, 0.00) | smoothed=(-0.36, 5.19, 0.00) | velocity=(-0.14, 0.02, 0.00) m/s | speed=0.14 m/s | net=0.11 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=28
[INFO] [1790293905.787065245] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.40, 5.21, 0.00) | smoothed=(-0.37, 5.20, 0.00) | velocity=(-0.14, 0.04, 0.00) m/s | speed=0.15 m/s | net=0.11 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=29
[INFO] [1790293905.888648882] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.42, 5.19, 0.00) | smoothed=(-0.39, 5.19, 0.00) | velocity=(-0.14, 0.04, 0.00) m/s | speed=0.15 m/s | net=0.11 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=30
[INFO] [1790293905.982666851] [sage_semantic_world_model]: Target 2 updated | association_distance=0.04 m | raw=(-0.42, 5.19, 0.00) | smoothed=(-0.39, 5.19, 0.00) | velocity=(-0.12, 0.01, 0.00) m/s | speed=0.12 m/s | net=0.11 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=31
[INFO] [1790293906.087244339] [sage_semantic_world_model]: Target 2 updated | association_distance=0.02 m | raw=(-0.41, 5.21, 0.00) | smoothed=(-0.40, 5.20, 0.00) | velocity=(-0.09, 0.01, 0.00) m/s | speed=0.09 m/s | net=0.11 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=32
[INFO] [1790293906.186203909] [sage_semantic_world_model]: Target 2 updated | association_distance=0.02 m | raw=(-0.41, 5.21, 0.00) | smoothed=(-0.40, 5.20, 0.00) | velocity=(-0.07, 0.01, 0.00) m/s | speed=0.08 m/s | net=0.10 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=33
[INFO] [1790293906.283878400] [sage_semantic_world_model]: Target 2 updated | association_distance=0.03 m | raw=(-0.41, 5.22, 0.00) | smoothed=(-0.41, 5.21, 0.00) | velocity=(-0.05, 0.03, 0.00) m/s | speed=0.06 m/s | net=0.09 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=34
[INFO] [1790293906.388342262] [sage_semantic_world_model]: Target 2 updated | association_distance=0.02 m | raw=(-0.41, 5.22, 0.00) | smoothed=(-0.41, 5.21, 0.00) | velocity=(-0.03, 0.04, 0.00) m/s | speed=0.05 m/s | net=0.08 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=35
[INFO] [1790293906.485710885] [sage_semantic_world_model]: Target 2 updated | association_distance=0.17 m | raw=(-0.39, 5.04, 0.00) | smoothed=(-0.40, 5.17, 0.00) | velocity=(-0.01, -0.07, 0.00) m/s | speed=0.07 m/s | net=0.06 m | straightness=0.51 | direction=0.00 | state=STATIONARY | detections=36
[INFO] [1790293906.597594241] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.39, 5.04, 0.00) | smoothed=(-0.40, 5.14, 0.00) | velocity=(0.01, -0.16, 0.00) m/s | speed=0.16 m/s | net=0.07 m | straightness=0.51 | direction=0.00 | state=STATIONARY | detections=37
[INFO] [1790293906.682520641] [sage_semantic_world_model]: Target 2 updated | association_distance=0.11 m | raw=(-0.42, 5.25, 0.00) | smoothed=(-0.40, 5.16, 0.00) | velocity=(0.00, -0.11, 0.00) m/s | speed=0.11 m/s | net=0.05 m | straightness=0.31 | direction=0.00 | state=STATIONARY | detections=38
[INFO] [1790293906.782830387] [sage_semantic_world_model]: Target 2 updated | association_distance=0.08 m | raw=(-0.42, 5.25, 0.00) | smoothed=(-0.41, 5.18, 0.00) | velocity=(0.00, -0.07, 0.00) m/s | speed=0.07 m/s | net=0.02 m | straightness=0.16 | direction=0.00 | state=STATIONARY | detections=39
[INFO] [1790293906.887846036] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.40, 5.28, 0.00) | smoothed=(-0.41, 5.21, 0.00) | velocity=(-0.01, 0.10, 0.00) m/s | speed=0.10 m/s | net=0.02 m | straightness=0.11 | direction=0.00 | state=STATIONARY | detections=40
[INFO] [1790293906.983260154] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.40, 5.28, 0.00) | smoothed=(-0.41, 5.22, 0.00) | velocity=(-0.02, 0.22, 0.00) m/s | speed=0.23 m/s | net=0.03 m | straightness=0.16 | direction=0.00 | state=STATIONARY | detections=41
[INFO] [1790293907.088445822] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.40, 5.16, 0.00) | smoothed=(-0.40, 5.21, 0.00) | velocity=(-0.00, 0.11, 0.00) m/s | speed=0.11 m/s | net=0.01 m | straightness=0.05 | direction=0.00 | state=STATIONARY | detections=42
[INFO] [1790293907.182501034] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.40, 5.16, 0.00) | smoothed=(-0.40, 5.20, 0.00) | velocity=(0.01, 0.03, 0.00) m/s | speed=0.03 m/s | net=0.01 m | straightness=0.05 | direction=0.00 | state=STATIONARY | detections=43
[INFO] [1790293907.286376195] [sage_semantic_world_model]: Target 2 updated | association_distance=0.23 m | raw=(-0.41, 5.43, 0.00) | smoothed=(-0.41, 5.25, 0.00) | velocity=(0.00, 0.12, 0.00) m/s | speed=0.12 m/s | net=0.04 m | straightness=0.17 | direction=0.00 | state=STATIONARY | detections=44
[INFO] [1790293907.389551247] [sage_semantic_world_model]: Target 2 updated | association_distance=0.18 m | raw=(-0.41, 5.43, 0.00) | smoothed=(-0.41, 5.30, 0.00) | velocity=(-0.00, 0.18, 0.00) m/s | speed=0.18 m/s | net=0.13 m | straightness=0.51 | direction=0.00 | state=STATIONARY | detections=45
[INFO] [1790293907.485898190] [sage_semantic_world_model]: Target 2 updated | association_distance=0.19 m | raw=(-0.43, 5.49, 0.00) | smoothed=(-0.41, 5.35, 0.00) | velocity=(-0.02, 0.35, 0.00) m/s | speed=0.35 m/s | net=0.21 m | straightness=0.78 | direction=0.00 | state=STATIONARY | detections=46
[INFO] [1790293907.582431154] [sage_semantic_world_model]: Target 2 updated | association_distance=0.15 m | raw=(-0.43, 5.49, 0.00) | smoothed=(-0.42, 5.38, 0.00) | velocity=(-0.03, 0.47, 0.00) m/s | speed=0.47 m/s | net=0.22 m | straightness=0.79 | direction=0.00 | state=STATIONARY | detections=47
[INFO] [1790293907.694842585] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.41, 5.47, 0.00) | smoothed=(-0.42, 5.40, 0.00) | velocity=(-0.03, 0.37, 0.00) m/s | speed=0.37 m/s | net=0.22 m | straightness=0.79 | direction=0.00 | state=STATIONARY | detections=48
[INFO] [1790293907.782868280] [sage_semantic_world_model]: Target 2 updated | association_distance=0.06 m | raw=(-0.41, 5.47, 0.00) | smoothed=(-0.42, 5.42, 0.00) | velocity=(-0.02, 0.31, 0.00) m/s | speed=0.31 m/s | net=0.21 m | straightness=0.78 | direction=0.00 | state=STATIONARY | detections=49
[INFO] [1790293907.892187820] [sage_semantic_world_model]: Target 2 updated | association_distance=0.25 m | raw=(-0.40, 5.17, 0.00) | smoothed=(-0.41, 5.36, 0.00) | velocity=(0.00, 0.03, 0.00) m/s | speed=0.03 m/s | net=0.13 m | straightness=0.43 | direction=0.00 | state=STATIONARY | detections=50
[INFO] [1790293907.992068210] [sage_semantic_world_model]: Target 2 updated | association_distance=0.18 m | raw=(-0.40, 5.17, 0.00) | smoothed=(-0.41, 5.31, 0.00) | velocity=(0.02, -0.17, 0.00) m/s | speed=0.17 m/s | net=0.10 m | straightness=0.30 | direction=0.00 | state=STATIONARY | detections=51
[INFO] [1790293908.086483598] [sage_semantic_world_model]: Target 2 updated | association_distance=0.14 m | raw=(-0.40, 5.17, 0.00) | smoothed=(-0.41, 5.28, 0.00) | velocity=(0.02, -0.32, 0.00) m/s | speed=0.32 m/s | net=0.08 m | straightness=0.23 | direction=0.00 | state=STATIONARY | detections=52
[INFO] [1790293908.187830783] [sage_semantic_world_model]: Target 2 updated | association_distance=0.23 m | raw=(-0.42, 5.50, 0.00) | smoothed=(-0.41, 5.33, 0.00) | velocity=(0.01, -0.21, 0.00) m/s | speed=0.21 m/s | net=0.08 m | straightness=0.22 | direction=0.00 | state=STATIONARY | detections=53
[INFO] [1790293908.287440813] [sage_semantic_world_model]: Target 2 updated | association_distance=0.17 m | raw=(-0.42, 5.50, 0.00) | smoothed=(-0.41, 5.38, 0.00) | velocity=(-0.00, 0.05, 0.00) m/s | speed=0.05 m/s | net=0.08 m | straightness=0.22 | direction=0.00 | state=STATIONARY | detections=54
[INFO] [1790293908.384837477] [sage_semantic_world_model]: Target 2 updated | association_distance=0.17 m | raw=(-0.43, 5.55, 0.00) | smoothed=(-0.42, 5.42, 0.00) | velocity=(-0.02, 0.27, 0.00) m/s | speed=0.27 m/s | net=0.07 m | straightness=0.21 | direction=0.00 | state=STATIONARY | detections=55
[INFO] [1790293908.487702666] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.43, 5.55, 0.00) | smoothed=(-0.42, 5.45, 0.00) | velocity=(-0.03, 0.44, 0.00) m/s | speed=0.44 m/s | net=0.07 m | straightness=0.20 | direction=0.00 | state=STATIONARY | detections=56
[INFO] [1790293908.586623028] [sage_semantic_world_model]: Target 2 updated | association_distance=0.11 m | raw=(-0.43, 5.56, 0.00) | smoothed=(-0.42, 5.48, 0.00) | velocity=(-0.03, 0.36, 0.00) m/s | speed=0.36 m/s | net=0.08 m | straightness=0.21 | direction=0.00 | state=STATIONARY | detections=57
[INFO] [1790293908.684090574] [sage_semantic_world_model]: Target 2 updated | association_distance=0.08 m | raw=(-0.43, 5.56, 0.00) | smoothed=(-0.43, 5.50, 0.00) | velocity=(-0.03, 0.31, 0.00) m/s | speed=0.31 m/s | net=0.08 m | straightness=0.22 | direction=0.00 | state=STATIONARY | detections=58
[INFO] [1790293908.788626814] [sage_semantic_world_model]: Target 2 updated | association_distance=0.01 m | raw=(-0.43, 5.51, 0.00) | smoothed=(-0.43, 5.50, 0.00) | velocity=(-0.03, 0.20, 0.00) m/s | speed=0.21 m/s | net=0.14 m | straightness=0.47 | direction=0.00 | state=STATIONARY | detections=59
[INFO] [1790293908.882802408] [sage_semantic_world_model]: Target 2 updated | association_distance=0.01 m | raw=(-0.43, 5.51, 0.00) | smoothed=(-0.43, 5.50, 0.00) | velocity=(-0.02, 0.13, 0.00) m/s | speed=0.13 m/s | net=0.19 m | straightness=0.74 | direction=0.00 | state=STATIONARY | detections=60
[INFO] [1790293908.984490189] [sage_semantic_world_model]: Target 2 updated | association_distance=0.03 m | raw=(-0.42, 5.48, 0.00) | smoothed=(-0.43, 5.50, 0.00) | velocity=(-0.01, 0.05, 0.00) m/s | speed=0.05 m/s | net=0.22 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=61
[INFO] [1790293909.086606070] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.42, 5.45, 0.00) | smoothed=(-0.42, 5.48, 0.00) | velocity=(0.00, -0.04, 0.00) m/s | speed=0.04 m/s | net=0.15 m | straightness=0.79 | direction=0.00 | state=STATIONARY | detections=62
[INFO] [1790293909.184227048] [sage_semantic_world_model]: Target 2 updated | association_distance=0.04 m | raw=(-0.42, 5.45, 0.00) | smoothed=(-0.42, 5.48, 0.00) | velocity=(0.01, -0.07, 0.00) m/s | speed=0.07 m/s | net=0.10 m | straightness=0.63 | direction=0.00 | state=STATIONARY | detections=63
[INFO] [1790293909.285220424] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.41, 5.42, 0.00) | smoothed=(-0.42, 5.46, 0.00) | velocity=(0.02, -0.11, 0.00) m/s | speed=0.11 m/s | net=0.04 m | straightness=0.33 | direction=0.00 | state=STATIONARY | detections=64
[INFO] [1790293909.391157955] [sage_semantic_world_model]: Target 2 updated | association_distance=0.04 m | raw=(-0.41, 5.42, 0.00) | smoothed=(-0.42, 5.45, 0.00) | velocity=(0.02, -0.12, 0.00) m/s | speed=0.12 m/s | net=0.00 m | straightness=0.01 | direction=0.00 | state=STATIONARY | detections=65
[INFO] [1790293909.484743169] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.41, 5.33, 0.00) | smoothed=(-0.42, 5.42, 0.00) | velocity=(0.02, -0.16, 0.00) m/s | speed=0.16 m/s | net=0.06 m | straightness=0.54 | direction=0.00 | state=STATIONARY | detections=66
[INFO] [1790293909.586301693] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.41, 5.33, 0.00) | smoothed=(-0.42, 5.40, 0.00) | velocity=(0.02, -0.20, 0.00) m/s | speed=0.20 m/s | net=0.10 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=67
[INFO] [1790293909.684261256] [sage_semantic_world_model]: Target 2 updated | association_distance=0.03 m | raw=(-0.43, 5.37, 0.00) | smoothed=(-0.42, 5.39, 0.00) | velocity=(0.00, -0.18, 0.00) m/s | speed=0.18 m/s | net=0.11 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=68
[INFO] [1790293909.791975935] [sage_semantic_world_model]: Target 2 updated | association_distance=0.02 m | raw=(-0.43, 5.37, 0.00) | smoothed=(-0.42, 5.38, 0.00) | velocity=(-0.01, -0.17, 0.00) m/s | speed=0.17 m/s | net=0.12 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=69
