[INFO] [1790212875.006687089] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790212875.009492098] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790212875.917758194] [sage_energy_monitor]: ENERGY | remaining=98.7 % | voltage=16.18 V | drain_rate=n/a | home_distance=0.4 m | return_time=5 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790212901.922712839] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.14 V | drain_rate=0.066 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.7 %
[INFO] [1790212902.922410440] [sage_energy_monitor]: ENERGY | remaining=97.0 % | voltage=16.14 V | drain_rate=0.066 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.7 %
[INFO] [1790212903.923037292] [sage_energy_monitor]: ENERGY | remaining=96.9 % | voltage=16.14 V | drain_rate=0.066 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.6 %
[INFO] [1790212904.918732593] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.066 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.5 %
[INFO] [1790212905.917714413] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.065 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.5 %
[INFO] [1790212906.921258364] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.064 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790212907.918278282] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.064 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790212908.916633368] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.064 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.3 %
[INFO] [1790212909.917376255] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.063 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790212910.921446779] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.13 V | drain_rate=0.063 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790212911.919523170] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.062 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.1 %
[INFO] [1790212912.921206351] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.062 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.3 % | margin_after_return=76.1 %
[INFO] [1790212913.916792479] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.062 %/s | home_distance=0.6 m | return_time=5 s | return_cost=0.3 % | margin_after_return=76.0 %
[INFO] [1790212914.918620375] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.061 %/s | home_distance=2.6 m | return_time=7 s | return_cost=0.4 % | margin_after_return=75.8 %
[INFO] [1790212915.921844667] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.061 %/s | home_distance=4.3 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790212916.918388760] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.061 %/s | home_distance=4.8 m | return_time=9 s | return_cost=0.6 % | margin_after_return=75.5 %
[INFO] [1790212917.919932275] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.060 %/s | home_distance=4.5 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790212918.918246608] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.060 %/s | home_distance=2.5 m | return_time=7 s | return_cost=0.4 % | margin_after_return=75.5 %
[INFO] [1790212919.925041167] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.060 %/s | home_distance=1.2 m | return_time=6 s | return_cost=0.3 % | margin_after_return=75.6 %
[INFO] [1790212920.920381142] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.060 %/s | home_distance=1.0 m | return_time=5 s | return_cost=0.3 % | margin_after_return=75.5 %
[INFO] [1790212921.917881344] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=2.3 m | return_time=7 s | return_cost=0.4 % | margin_after_return=75.4 %
[INFO] [1790212922.918039236] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=4.1 m | return_time=9 s | return_cost=0.5 % | margin_after_return=75.2 %
[INFO] [1790212923.917266756] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=4.9 m | return_time=9 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790212924.923108035] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=5.1 m | return_time=9 s | return_cost=0.6 % | margin_after_return=75.1 %
[INFO] [1790212925.927271137] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.6 % | margin_after_return=75.0 %
[INFO] [1790212926.917870550] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=6.1 m | return_time=10 s | return_cost=0.6 % | margin_after_return=74.9 %
[INFO] [1790212927.917890282] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.6 % | margin_after_return=74.8 %
[INFO] [1790212928.923879767] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.059 %/s | home_distance=6.5 m | return_time=11 s | return_cost=0.6 % | margin_after_return=74.7 %
[INFO] [1790212929.923484380] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.059 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.7 % | margin_after_return=74.6 %
[INFO] [1790212930.918915052] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.5 %
[INFO] [1790212931.926694952] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.9 m | return_time=14 s | return_cost=0.8 % | margin_after_return=74.4 %
[INFO] [1790212932.921295229] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.9 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.3 %
[INFO] [1790212933.918151209] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.7 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.3 %
[INFO] [1790212934.926972979] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.2 %
[INFO] [1790212935.919854890] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.061 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.2 %
[INFO] [1790212936.917079828] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.061 %/s | home_distance=8.6 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.1 %
[INFO] [1790212937.918778628] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.060 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.1 %
[INFO] [1790212938.920026345] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.8 % | margin_after_return=74.0 %
[INFO] [1790212939.917475700] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=8.5 m | return_time=13 s | return_cost=0.8 % | margin_after_return=73.9 %
[INFO] [1790212940.919057220] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=8.0 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.9 %
[INFO] [1790212941.925570279] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=7.0 m | return_time=11 s | return_cost=0.7 % | margin_after_return=73.9 %
[INFO] [1790212942.920892393] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=6.7 m | return_time=11 s | return_cost=0.6 % | margin_after_return=73.9 %
[INFO] [1790212943.918663365] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=7.2 m | return_time=11 s | return_cost=0.7 % | margin_after_return=73.8 %
[INFO] [1790212944.919507876] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.7 %
[INFO] [1790212945.919786960] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=8.0 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.6 %
[INFO] [1790212946.917087952] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.060 %/s | home_distance=7.7 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.6 %
[INFO] [1790212947.917742639] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.060 %/s | home_distance=7.3 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.5 %
[INFO] [1790212948.921181359] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.060 %/s | home_distance=7.3 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.5 %
[INFO] [1790212949.921561244] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.060 %/s | home_distance=7.5 m | return_time=12 s | return_cost=0.7 % | margin_after_return=73.4 %
[INFO] [1790212950.919722064] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.060 %/s | home_distance=9.2 m | return_time=14 s | return_cost=0.8 % | margin_after_return=73.3 %
[INFO] [1790212951.918553129] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=10.9 m | return_time=15 s | return_cost=0.9 % | margin_after_return=73.1 %
[INFO] [1790212952.920530860] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=11.9 m | return_time=16 s | return_cost=1.0 % | margin_after_return=73.0 %
[INFO] [1790212953.920054952] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=12.2 m | return_time=16 s | return_cost=1.0 % | margin_after_return=73.0 %
[INFO] [1790212954.918678745] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=11.9 m | return_time=16 s | return_cost=1.0 % | margin_after_return=72.9 %
[INFO] [1790212955.919173838] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=11.7 m | return_time=16 s | return_cost=0.9 % | margin_after_return=72.9 %
[INFO] [1790212956.920453924] [sage_energy_monitor]: ENERGY | remaining=93.7 % | voltage=16.09 V | drain_rate=0.059 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.9 % | margin_after_return=72.8 %
[INFO] [1790212957.917921616] [sage_energy_monitor]: ENERGY | remaining=93.7 % | voltage=16.08 V | drain_rate=0.059 %/s | home_distance=12.1 m | return_time=16 s | return_cost=1.0 % | margin_after_return=72.7 %
[INFO] [1790212958.918224748] [sage_energy_monitor]: ENERGY | remaining=93.6 % | voltage=16.08 V | drain_rate=0.059 %/s | home_distance=11.8 m | return_time=16 s | return_cost=0.9 % | margin_after_return=72.7 %
[INFO] [1790212959.918404720] [sage_energy_monitor]: ENERGY | remaining=93.6 % | voltage=16.08 V | drain_rate=0.058 %/s | home_distance=10.5 m | return_time=15 s | return_cost=0.9 % | margin_after_return=72.7 %
[INFO] [1790212960.921916606] [sage_energy_monitor]: ENERGY | remaining=93.5 % | voltage=16.08 V | drain_rate=0.059 %/s | home_distance=8.9 m | return_time=13 s | return_cost=0.7 % | margin_after_return=72.8 %
[INFO] [1790212961.916980226] [sage_energy_monitor]: ENERGY | remaining=93.4 % | voltage=16.08 V | drain_rate=0.059 %/s | home_distance=6.9 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.8 %
[INFO] [1790212962.920967895] [sage_energy_monitor]: ENERGY | remaining=93.4 % | voltage=16.08 V | drain_rate=0.058 %/s | home_distance=4.7 m | return_time=9 s | return_cost=0.5 % | margin_after_return=72.9 %
[INFO] [1790212963.916754340] [sage_energy_monitor]: ENERGY | remaining=93.3 % | voltage=16.08 V | drain_rate=0.058 %/s | home_distance=3.0 m | return_time=7 s | return_cost=0.4 % | margin_after_return=72.9 %
[INFO] [1790212964.919801881] [sage_energy_monitor]: ENERGY | remaining=93.3 % | voltage=16.08 V | drain_rate=0.058 %/s | home_distance=2.4 m | return_time=6 s | return_cost=0.4 % | margin_after_return=72.9 %
[INFO] [1790212965.918902494] [sage_energy_monitor]: ENERGY | remaining=93.2 % | voltage=16.08 V | drain_rate=0.058 %/s | home_distance=3.7 m | return_time=8 s | return_cost=0.4 % | margin_after_return=72.8 %
[INFO] [1790212966.918463067] [sage_energy_monitor]: ENERGY | remaining=93.2 % | voltage=16.08 V | drain_rate=0.057 %/s | home_distance=5.2 m | return_time=9 s | return_cost=0.5 % | margin_after_return=72.6 %
[INFO] [1790212967.917810857] [sage_energy_monitor]: ENERGY | remaining=93.1 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.5 %
[INFO] [1790212968.918357389] [sage_energy_monitor]: ENERGY | remaining=93.1 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.8 % | margin_after_return=72.3 %
[INFO] [1790212969.919904922] [sage_energy_monitor]: ENERGY | remaining=93.0 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=10.6 m | return_time=15 s | return_cost=0.9 % | margin_after_return=72.1 %
[INFO] [1790212970.921745677] [sage_energy_monitor]: ENERGY | remaining=92.9 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=11.0 m | return_time=15 s | return_cost=0.9 % | margin_after_return=72.1 %
[INFO] [1790212971.918541756] [sage_energy_monitor]: ENERGY | remaining=92.9 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.8 % | margin_after_return=72.1 %
[INFO] [1790212972.921573486] [sage_energy_monitor]: ENERGY | remaining=92.8 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.7 % | margin_after_return=72.1 %
[INFO] [1790212973.917767908] [sage_energy_monitor]: ENERGY | remaining=92.8 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=6.8 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.1 %
[INFO] [1790212974.917027631] [sage_energy_monitor]: ENERGY | remaining=92.7 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=6.5 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.1 %
[INFO] [1790212975.925291811] [sage_energy_monitor]: ENERGY | remaining=92.6 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=6.6 m | return_time=11 s | return_cost=0.6 % | margin_after_return=72.0 %
[INFO] [1790212976.918975281] [sage_energy_monitor]: ENERGY | remaining=92.6 % | voltage=16.07 V | drain_rate=0.057 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.7 % | margin_after_return=71.9 %
[INFO] [1790212977.918783894] [sage_energy_monitor]: ENERGY | remaining=92.5 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=7.4 m | return_time=12 s | return_cost=0.7 % | margin_after_return=71.9 %
[INFO] [1790212978.918727251] [sage_energy_monitor]: ENERGY | remaining=92.5 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=8.2 m | return_time=12 s | return_cost=0.7 % | margin_after_return=71.8 %
[INFO] [1790212979.922822365] [sage_energy_monitor]: ENERGY | remaining=92.4 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.8 % | margin_after_return=71.6 %
[INFO] [1790212980.918660654] [sage_energy_monitor]: ENERGY | remaining=92.4 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=11.0 m | return_time=15 s | return_cost=0.9 % | margin_after_return=71.5 %
[INFO] [1790212981.918997201] [sage_energy_monitor]: ENERGY | remaining=92.3 % | voltage=16.06 V | drain_rate=0.057 %/s | home_distance=11.2 m | return_time=15 s | return_cost=0.9 % | margin_after_return=71.4 %
[INFO] [1790212982.917890936] [sage_energy_monitor]: ENERGY | remaining=92.2 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=9.8 m | return_time=14 s | return_cost=0.8 % | margin_after_return=71.4 %
[INFO] [1790212983.918655610] [sage_energy_monitor]: ENERGY | remaining=92.2 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.7 % | margin_after_return=71.5 %
[INFO] [1790212984.924919716] [sage_energy_monitor]: ENERGY | remaining=92.1 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=6.9 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.5 %
[INFO] [1790212985.920176469] [sage_energy_monitor]: ENERGY | remaining=92.1 % | voltage=16.06 V | drain_rate=0.058 %/s | home_distance=6.5 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.5 %
[INFO] [1790212986.919987210] [sage_energy_monitor]: ENERGY | remaining=92.0 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.3 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.4 %
[INFO] [1790212987.926704059] [sage_energy_monitor]: ENERGY | remaining=91.9 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.7 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.3 %
[INFO] [1790212988.918997407] [sage_energy_monitor]: ENERGY | remaining=91.9 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=6.8 m | return_time=11 s | return_cost=0.6 % | margin_after_return=71.2 %
[INFO] [1790212989.919150035] [sage_energy_monitor]: ENERGY | remaining=91.8 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=7.5 m | return_time=12 s | return_cost=0.7 % | margin_after_return=71.2 %
[INFO] [1790212990.919634717] [sage_energy_monitor]: ENERGY | remaining=91.8 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=9.0 m | return_time=13 s | return_cost=0.8 % | margin_after_return=71.0 %
[INFO] [1790212991.924333913] [sage_energy_monitor]: ENERGY | remaining=91.7 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.8 % | margin_after_return=70.9 %
[INFO] [1790212992.917205286] [sage_energy_monitor]: ENERGY | remaining=91.7 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=10.3 m | return_time=15 s | return_cost=0.8 % | margin_after_return=70.8 %
[INFO] [1790212993.927368442] [sage_energy_monitor]: ENERGY | remaining=91.6 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.8 % | margin_after_return=70.8 %
[INFO] [1790212994.920896347] [sage_energy_monitor]: ENERGY | remaining=91.5 % | voltage=16.05 V | drain_rate=0.058 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.7 % | margin_after_return=70.9 %
[INFO] [1790212995.921669348] [sage_energy_monitor]: ENERGY | remaining=91.5 % | voltage=16.05 V | drain_rate=0.059 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.6 % | margin_after_return=70.9 %
[INFO] [1790212996.923922010] [sage_energy_monitor]: ENERGY | remaining=91.4 % | voltage=16.04 V | drain_rate=0.059 %/s | home_distance=5.4 m | return_time=10 s | return_cost=0.6 % | margin_after_return=70.9 %
[INFO] [1790212997.917740924] [sage_energy_monitor]: ENERGY | remaining=91.4 % | voltage=16.04 V | drain_rate=0.058 %/s | home_distance=5.5 m | return_time=10 s | return_cost=0.6 % | margin_after_return=70.8 %
[INFO] [1790212998.919211835] [sage_energy_monitor]: ENERGY | remaining=91.3 % | voltage=16.04 V | drain_rate=0.058 %/s | home_distance=5.9 m | return_time=10 s | return_cost=0.6 % | margin_after_return=70.7 %
[INFO] [1790212999.922177576] [sage_energy_monitor]: ENERGY | remaining=91.2 % | voltage=16.04 V | drain_rate=0.058 %/s | home_distance=5.1 m | return_time=9 s | return_cost=0.5 % | margin_after_return=70.7 %
