[INFO] [1790311266.595251470] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790311266.596233944] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790311267.449582401] [sage_energy_monitor]: ENERGY | remaining=99.0 % | voltage=16.18 V | drain_rate=n/a | home_distance=50.7 m | return_time=54 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790311312.457040714] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.052 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.4 %
[INFO] [1790311313.450683202] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.052 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.4 %
[INFO] [1790311314.459792359] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.051 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.4 %
[INFO] [1790311315.459388188] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.051 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.3 %
[INFO] [1790311316.449579659] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.051 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.3 %
[INFO] [1790311317.452898848] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.050 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.2 %
[INFO] [1790311318.457839117] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.049 %/s | home_distance=0.2 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.2 %
[INFO] [1790311319.448740942] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.049 %/s | home_distance=0.2 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.2 %
[INFO] [1790311320.448792194] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.048 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.1 %
[INFO] [1790311321.451974595] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.047 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.1 %
[INFO] [1790311322.449014993] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.047 %/s | home_distance=0.1 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.1 %
[INFO] [1790311323.455826335] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.046 %/s | home_distance=0.2 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.1 %
[INFO] [1790311324.452705754] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.045 %/s | home_distance=0.3 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.0 %
[INFO] [1790311325.454589764] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.044 %/s | home_distance=0.4 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.0 %
[INFO] [1790311326.449901000] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.043 %/s | home_distance=0.5 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.0 %
[INFO] [1790311327.448677873] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.043 %/s | home_distance=0.7 m | return_time=5 s | return_cost=0.2 % | margin_after_return=75.9 %
[INFO] [1790311328.448774870] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.042 %/s | home_distance=0.9 m | return_time=5 s | return_cost=0.2 % | margin_after_return=75.9 %
[INFO] [1790311329.450209118] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.041 %/s | home_distance=1.1 m | return_time=5 s | return_cost=0.2 % | margin_after_return=75.8 %
[INFO] [1790311330.450384141] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.040 %/s | home_distance=0.8 m | return_time=5 s | return_cost=0.2 % | margin_after_return=75.8 %
[INFO] [1790311331.448694141] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.040 %/s | home_distance=2.3 m | return_time=6 s | return_cost=0.2 % | margin_after_return=75.7 %
[INFO] [1790311332.448809099] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=4.6 m | return_time=8 s | return_cost=0.3 % | margin_after_return=75.6 %
[INFO] [1790311333.454648487] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=8.2 m | return_time=11 s | return_cost=0.4 % | margin_after_return=75.5 %
[INFO] [1790311334.448794259] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.038 %/s | home_distance=10.4 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790311335.452751847] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.038 %/s | home_distance=9.3 m | return_time=13 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790311336.453740043] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=8.4 m | return_time=11 s | return_cost=0.4 % | margin_after_return=75.3 %
[INFO] [1790311337.451344481] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.037 %/s | home_distance=5.9 m | return_time=7 s | return_cost=0.3 % | margin_after_return=75.5 %
[INFO] [1790311338.449908368] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=4.9 m | return_time=7 s | return_cost=0.2 % | margin_after_return=75.5 %
[INFO] [1790311339.449209651] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=4.9 m | return_time=7 s | return_cost=0.3 % | margin_after_return=75.4 %
[INFO] [1790311340.452852036] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.1 m | return_time=8 s | return_cost=0.3 % | margin_after_return=75.3 %
[INFO] [1790311341.454714452] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.2 m | return_time=9 s | return_cost=0.3 % | margin_after_return=75.3 %
[INFO] [1790311342.448540408] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.2 m | return_time=9 s | return_cost=0.3 % | margin_after_return=75.2 %
[INFO] [1790311343.453963941] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.2 m | return_time=9 s | return_cost=0.3 % | margin_after_return=75.2 %
[INFO] [1790311344.457488243] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.4 m | return_time=9 s | return_cost=0.3 % | margin_after_return=75.1 %
[INFO] [1790311345.454690392] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.036 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.3 % | margin_after_return=75.1 %
[INFO] [1790311346.449281067] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=5.9 m | return_time=10 s | return_cost=0.3 % | margin_after_return=75.1 %
[INFO] [1790311347.450308773] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=6.1 m | return_time=10 s | return_cost=0.4 % | margin_after_return=75.0 %
[INFO] [1790311348.454571449] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.12 V | drain_rate=0.035 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.4 % | margin_after_return=75.0 %
[INFO] [1790311349.455190303] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=5.2 m | return_time=9 s | return_cost=0.3 % | margin_after_return=75.0 %
[INFO] [1790311350.450383293] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=3.4 m | return_time=7 s | return_cost=0.3 % | margin_after_return=75.0 %
[INFO] [1790311351.449335218] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.035 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.2 % | margin_after_return=75.0 %
[INFO] [1790311352.454126557] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=3.3 m | return_time=7 s | return_cost=0.3 % | margin_after_return=74.9 %
[INFO] [1790311353.452595571] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=4.1 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.9 %
[INFO] [1790311354.449515011] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=4.6 m | return_time=9 s | return_cost=0.3 % | margin_after_return=74.8 %
[INFO] [1790311355.449589496] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=4.6 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.8 %
[INFO] [1790311356.452647904] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=4.2 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.8 %
[INFO] [1790311357.454184830] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=3.7 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.7 %
[INFO] [1790311358.449951870] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=3.4 m | return_time=7 s | return_cost=0.3 % | margin_after_return=74.7 %
[INFO] [1790311359.453086041] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=3.3 m | return_time=7 s | return_cost=0.3 % | margin_after_return=74.7 %
[INFO] [1790311360.461107725] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=4.2 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.6 %
[INFO] [1790311361.449016288] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.037 %/s | home_distance=5.5 m | return_time=10 s | return_cost=0.3 % | margin_after_return=74.5 %
[INFO] [1790311362.457347252] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=6.5 m | return_time=10 s | return_cost=0.4 % | margin_after_return=74.5 %
[INFO] [1790311363.451774264] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.036 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.4 %
[INFO] [1790311364.454088538] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=7.2 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.4 %
[INFO] [1790311365.451838405] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=7.1 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790311366.449232108] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=6.7 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790311367.449763426] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=6.5 m | return_time=10 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790311368.453245090] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=6.9 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.2 %
[INFO] [1790311369.449851766] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.4 % | margin_after_return=74.1 %
[INFO] [1790311370.449631664] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=9.3 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.1 %
[INFO] [1790311371.450240716] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=11.0 m | return_time=15 s | return_cost=0.5 % | margin_after_return=74.0 %
[INFO] [1790311372.452371739] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=12.7 m | return_time=17 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790311373.451225807] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=13.5 m | return_time=18 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790311374.452888930] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.036 %/s | home_distance=13.2 m | return_time=17 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790311375.453211318] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.037 %/s | home_distance=12.5 m | return_time=17 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790311376.449192641] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790311377.453720296] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.037 %/s | home_distance=11.4 m | return_time=15 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790311378.449883279] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.10 V | drain_rate=0.037 %/s | home_distance=11.1 m | return_time=15 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790311379.451036395] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=11.0 m | return_time=15 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790311380.450090710] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=10.8 m | return_time=15 s | return_cost=0.5 % | margin_after_return=73.6 %
[INFO] [1790311381.450199391] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=11.4 m | return_time=15 s | return_cost=0.6 % | margin_after_return=73.6 %
[INFO] [1790311382.453443645] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.5 %
[INFO] [1790311383.454676871] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.5 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.4 %
[INFO] [1790311384.453081127] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.5 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.4 %
[INFO] [1790311385.451004758] [sage_energy_monitor]: ENERGY | remaining=94.0 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.4 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.4 %
[INFO] [1790311386.449293064] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.2 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.4 %
[INFO] [1790311387.449555512] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.1 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.3 %
[INFO] [1790311388.449219014] [sage_energy_monitor]: ENERGY | remaining=93.9 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.3 %
[INFO] [1790311389.455526085] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.3 %
[INFO] [1790311390.462686371] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.2 %
[INFO] [1790311391.450408717] [sage_energy_monitor]: ENERGY | remaining=93.8 % | voltage=16.09 V | drain_rate=0.037 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.2 %
