[WARN] [1790211607.394454963] [sage_target_localizer]: attitude_source=gz_truth (SITL ground truth, not the PX4 estimate).
[INFO] [1790211607.396526575] [sage_target_localizer]: SAGE 3D target localizer started.
[INFO] [1790211607.397157513] [sage_target_localizer]: BBox anchor fraction = 0.90
[INFO] [1790211607.397885586] [sage_target_localizer]: Minimum camera height = 0.30 m
[INFO] [1790211607.398576285] [sage_target_localizer]: Minimum downward ray component = 0.050
[INFO] [1790211607.399247581] [sage_target_localizer]: Waiting for camera/PX4 data...
[INFO] [1790211613.598474763] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211613.697815069] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211613.797358481] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211613.900223803] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211613.999246104] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.098844186] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.201602174] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.297581224] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.400682831] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.498503149] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
[INFO] [1790211614.599189698] [sage_target_localizer]: Person 3D | pixel=(550.3,785.5) | position=(-0.22,4.43,0.00) | range=4.36 m
