[INFO] [1790211606.999556195] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790211607.001703379] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790211607.002550704] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790211607.003281728] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790211607.004085076] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790211607.004831755] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790211607.005566157] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790211613.599388389] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-0.22, 4.43, 0.00) | state=STATIONARY
[INFO] [1790211613.698811900] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.22, 4.43, 0.00) | smoothed=(-0.22, 4.43, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790211614.802056248] [sage_semantic_world_model]: Target 1 updated | association_distance=0.19 m | raw=(-0.20, 4.17, 0.00) | smoothed=(-0.21, 4.32, 0.00) | velocity=(0.02, -0.28, 0.00) m/s | speed=0.28 m/s | net=0.11 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=13
[INFO] [1790211614.899576519] [sage_semantic_world_model]: Target 1 updated | association_distance=0.14 m | raw=(-0.20, 4.17, 0.00) | smoothed=(-0.21, 4.28, 0.00) | velocity=(0.03, -0.37, 0.00) m/s | speed=0.37 m/s | net=0.15 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=14
[INFO] [1790211615.005446791] [sage_semantic_world_model]: NEW TARGET | id=2 | class=person | position=(-6.47, 7.56, 0.00) | state=STATIONARY
[INFO] [1790211615.101616840] [sage_semantic_world_model]: Target 2 updated | association_distance=0.00 m | raw=(-6.47, 7.56, 0.00) | smoothed=(-6.47, 7.56, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790211615.206587930] [sage_semantic_world_model]: Target 2 updated | association_distance=0.00 m | raw=(-6.47, 7.56, 0.00) | smoothed=(-6.47, 7.56, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=3
[INFO] [1790211615.304659254] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.21, 4.22, 0.00) | smoothed=(-0.21, 4.27, 0.00) | velocity=(0.01, -0.23, 0.00) m/s | speed=0.23 m/s | net=0.16 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=15
[INFO] [1790211615.402506194] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.21, 4.22, 0.00) | smoothed=(-0.21, 4.26, 0.00) | velocity=(0.01, -0.15, 0.00) m/s | speed=0.15 m/s | net=0.17 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=16
[INFO] [1790211615.509787333] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.20, 4.23, 0.00) | smoothed=(-0.21, 4.25, 0.00) | velocity=(0.00, -0.09, 0.00) m/s | speed=0.09 m/s | net=0.18 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=17
[INFO] [1790211615.602278270] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.20, 4.23, 0.00) | smoothed=(-0.21, 4.25, 0.00) | velocity=(-0.00, -0.05, 0.00) m/s | speed=0.05 m/s | net=0.18 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=18
[INFO] [1790211615.713560884] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.20, 4.23, 0.00) | smoothed=(-0.21, 4.24, 0.00) | velocity=(0.00, -0.06, 0.00) m/s | speed=0.06 m/s | net=0.18 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=19
[INFO] [1790211615.800015454] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.18, 4.30, 0.00) | smoothed=(-0.20, 4.26, 0.00) | velocity=(0.02, 0.00, 0.00) m/s | speed=0.02 m/s | net=0.17 m | straightness=0.86 | direction=0.00 | state=STATIONARY | detections=20
[INFO] [1790211615.901312410] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.18, 4.28, 0.00) | smoothed=(-0.19, 4.26, 0.00) | velocity=(0.04, 0.03, 0.00) m/s | speed=0.05 m/s | net=0.10 m | straightness=0.72 | direction=0.00 | state=STATIONARY | detections=21
[INFO] [1790211616.006136789] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.18, 4.28, 0.00) | smoothed=(-0.19, 4.27, 0.00) | velocity=(0.04, 0.05, 0.00) m/s | speed=0.07 m/s | net=0.05 m | straightness=0.52 | direction=0.00 | state=STATIONARY | detections=22
[INFO] [1790211616.100418178] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.18, 4.28, 0.00) | smoothed=(-0.19, 4.27, 0.00) | velocity=(0.05, 0.07, 0.00) m/s | speed=0.08 m/s | net=0.02 m | straightness=0.32 | direction=0.00 | state=STATIONARY | detections=23
[INFO] [1790211616.204554126] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.16, 4.28, 0.00) | smoothed=(-0.18, 4.27, 0.00) | velocity=(0.05, 0.04, 0.00) m/s | speed=0.06 m/s | net=0.03 m | straightness=0.45 | direction=0.00 | state=STATIONARY | detections=24
[INFO] [1790211616.301889967] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.16, 4.28, 0.00) | smoothed=(-0.17, 4.27, 0.00) | velocity=(0.05, 0.03, 0.00) m/s | speed=0.06 m/s | net=0.04 m | straightness=0.65 | direction=0.00 | state=STATIONARY | detections=25
[INFO] [1790211616.405492821] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.17, 4.38, 0.00) | smoothed=(-0.17, 4.30, 0.00) | velocity=(0.04, 0.08, 0.00) m/s | speed=0.09 m/s | net=0.06 m | straightness=0.74 | direction=0.00 | state=STATIONARY | detections=26
[INFO] [1790211616.502777604] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.17, 4.38, 0.00) | smoothed=(-0.17, 4.32, 0.00) | velocity=(0.03, 0.12, 0.00) m/s | speed=0.12 m/s | net=0.08 m | straightness=0.83 | direction=0.00 | state=STATIONARY | detections=27
[INFO] [1790211616.605328551] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.17, 4.38, 0.00) | smoothed=(-0.17, 4.33, 0.00) | velocity=(0.01, 0.15, 0.00) m/s | speed=0.15 m/s | net=0.09 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=28
[INFO] [1790211616.698635674] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.19, 4.30, 0.00) | smoothed=(-0.18, 4.32, 0.00) | velocity=(-0.01, 0.13, 0.00) m/s | speed=0.13 m/s | net=0.07 m | straightness=0.73 | direction=0.00 | state=STATIONARY | detections=29
[INFO] [1790211616.805310788] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.19, 4.30, 0.00) | smoothed=(-0.18, 4.32, 0.00) | velocity=(-0.02, 0.05, 0.00) m/s | speed=0.06 m/s | net=0.06 m | straightness=0.62 | direction=0.00 | state=STATIONARY | detections=30
[INFO] [1790211616.901769627] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.19, 4.30, 0.00) | smoothed=(-0.18, 4.32, 0.00) | velocity=(-0.02, -0.00, 0.00) m/s | speed=0.02 m/s | net=0.05 m | straightness=0.53 | direction=0.00 | state=STATIONARY | detections=31
[INFO] [1790211617.002866247] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.19, 4.30, 0.00) | smoothed=(-0.18, 4.31, 0.00) | velocity=(-0.03, -0.05, 0.00) m/s | speed=0.05 m/s | net=0.04 m | straightness=0.47 | direction=0.00 | state=STATIONARY | detections=32
[INFO] [1790211617.102134444] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.22, 4.22, 0.00) | smoothed=(-0.19, 4.29, 0.00) | velocity=(-0.04, -0.09, 0.00) m/s | speed=0.09 m/s | net=0.02 m | straightness=0.22 | direction=0.00 | state=STATIONARY | detections=33
[INFO] [1790211617.200820869] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.22, 4.22, 0.00) | smoothed=(-0.20, 4.27, 0.00) | velocity=(-0.05, -0.12, 0.00) m/s | speed=0.13 m/s | net=0.03 m | straightness=0.21 | direction=0.00 | state=STATIONARY | detections=34
[INFO] [1790211617.303440847] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.22, 4.22, 0.00) | smoothed=(-0.20, 4.26, 0.00) | velocity=(-0.06, -0.14, 0.00) m/s | speed=0.15 m/s | net=0.05 m | straightness=0.44 | direction=0.00 | state=STATIONARY | detections=35
[INFO] [1790211617.401919370] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.22, 4.22, 0.00) | smoothed=(-0.21, 4.25, 0.00) | velocity=(-0.06, -0.16, 0.00) m/s | speed=0.17 m/s | net=0.08 m | straightness=0.73 | direction=0.00 | state=STATIONARY | detections=36
[INFO] [1790211617.506004949] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.21, 4.24, 0.00) | smoothed=(-0.21, 4.25, 0.00) | velocity=(-0.04, -0.11, 0.00) m/s | speed=0.11 m/s | net=0.09 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=37
[INFO] [1790211617.603928973] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.21, 4.24, 0.00) | smoothed=(-0.21, 4.25, 0.00) | velocity=(-0.02, -0.07, 0.00) m/s | speed=0.07 m/s | net=0.08 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=38
[INFO] [1790211617.700938255] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.21, 4.20, 0.00) | smoothed=(-0.21, 4.24, 0.00) | velocity=(-0.01, -0.06, 0.00) m/s | speed=0.06 m/s | net=0.09 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=39
[INFO] [1790211617.811341204] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.21, 4.20, 0.00) | smoothed=(-0.21, 4.23, 0.00) | velocity=(-0.01, -0.05, 0.00) m/s | speed=0.06 m/s | net=0.09 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=40
[INFO] [1790211617.901632931] [sage_semantic_world_model]: Target 1 updated | association_distance=0.13 m | raw=(-0.19, 4.35, 0.00) | smoothed=(-0.21, 4.26, 0.00) | velocity=(0.01, 0.03, 0.00) m/s | speed=0.03 m/s | net=0.06 m | straightness=0.48 | direction=0.00 | state=STATIONARY | detections=41
[INFO] [1790211617.997756179] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.19, 4.35, 0.00) | smoothed=(-0.20, 4.28, 0.00) | velocity=(0.02, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.01 m | straightness=0.10 | direction=0.00 | state=STATIONARY | detections=42
[INFO] [1790211618.109655664] [sage_semantic_world_model]: Target 1 updated | association_distance=0.11 m | raw=(-0.20, 4.39, 0.00) | smoothed=(-0.20, 4.31, 0.00) | velocity=(0.02, 0.18, 0.00) m/s | speed=0.18 m/s | net=0.04 m | straightness=0.27 | direction=0.00 | state=STATIONARY | detections=43
[INFO] [1790211618.201379794] [sage_semantic_world_model]: Target 1 updated | association_distance=0.08 m | raw=(-0.20, 4.39, 0.00) | smoothed=(-0.20, 4.33, 0.00) | velocity=(0.03, 0.25, 0.00) m/s | speed=0.26 m/s | net=0.07 m | straightness=0.52 | direction=0.00 | state=STATIONARY | detections=44
[INFO] [1790211618.307147249] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.20, 4.39, 0.00) | smoothed=(-0.20, 4.35, 0.00) | velocity=(0.02, 0.22, 0.00) m/s | speed=0.22 m/s | net=0.10 m | straightness=0.68 | direction=0.00 | state=STATIONARY | detections=45
[INFO] [1790211618.401833567] [sage_semantic_world_model]: Target 1 updated | association_distance=0.10 m | raw=(-0.20, 4.44, 0.00) | smoothed=(-0.20, 4.37, 0.00) | velocity=(0.00, 0.22, 0.00) m/s | speed=0.22 m/s | net=0.12 m | straightness=0.74 | direction=0.00 | state=STATIONARY | detections=46
[INFO] [1790211618.511816807] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.20, 4.44, 0.00) | smoothed=(-0.20, 4.39, 0.00) | velocity=(-0.00, 0.20, 0.00) m/s | speed=0.20 m/s | net=0.14 m | straightness=0.78 | direction=0.00 | state=STATIONARY | detections=47
[INFO] [1790211618.602533576] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.21, 4.40, 0.00) | smoothed=(-0.20, 4.39, 0.00) | velocity=(-0.01, 0.15, 0.00) m/s | speed=0.15 m/s | net=0.15 m | straightness=0.89 | direction=0.00 | state=STATIONARY | detections=48
[INFO] [1790211618.708931947] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.21, 4.40, 0.00) | smoothed=(-0.20, 4.39, 0.00) | velocity=(-0.01, 0.12, 0.00) m/s | speed=0.12 m/s | net=0.16 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=49
[INFO] [1790211618.801933699] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.21, 4.40, 0.00) | smoothed=(-0.21, 4.39, 0.00) | velocity=(-0.01, 0.06, 0.00) m/s | speed=0.06 m/s | net=0.13 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=50
[INFO] [1790211618.900765516] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-0.21, 4.40, 0.00) | smoothed=(-0.21, 4.39, 0.00) | velocity=(-0.01, 0.01, 0.00) m/s | speed=0.02 m/s | net=0.11 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=51
[INFO] [1790211619.001671174] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.20, 4.45, 0.00) | smoothed=(-0.20, 4.41, 0.00) | velocity=(-0.00, 0.04, 0.00) m/s | speed=0.04 m/s | net=0.10 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=52
[INFO] [1790211619.098801656] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.20, 4.45, 0.00) | smoothed=(-0.20, 4.42, 0.00) | velocity=(0.00, 0.07, 0.00) m/s | speed=0.07 m/s | net=0.09 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=53
[INFO] [1790211619.199216992] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.20, 4.45, 0.00) | smoothed=(-0.20, 4.43, 0.00) | velocity=(0.01, 0.08, 0.00) m/s | speed=0.08 m/s | net=0.08 m | straightness=0.97 | direction=0.00 | state=STATIONARY | detections=54
[INFO] [1790211619.305460930] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.20, 4.43, 0.00) | smoothed=(-0.20, 4.43, 0.00) | velocity=(0.01, 0.08, 0.00) m/s | speed=0.09 m/s | net=0.06 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=55
[INFO] [1790211619.403763381] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.20, 4.43, 0.00) | smoothed=(-0.20, 4.43, 0.00) | velocity=(0.01, 0.06, 0.00) m/s | speed=0.06 m/s | net=0.04 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=56
[INFO] [1790211619.500005472] [sage_semantic_world_model]: Target 1 updated | association_distance=0.06 m | raw=(-0.17, 4.48, 0.00) | smoothed=(-0.19, 4.44, 0.00) | velocity=(0.03, 0.06, 0.00) m/s | speed=0.07 m/s | net=0.05 m | straightness=0.94 | direction=0.00 | state=STATIONARY | detections=57
[INFO] [1790211619.598218693] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.17, 4.48, 0.00) | smoothed=(-0.19, 4.45, 0.00) | velocity=(0.04, 0.06, 0.00) m/s | speed=0.08 m/s | net=0.06 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=58
[INFO] [1790211619.698766961] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.14, 4.50, 0.00) | smoothed=(-0.18, 4.46, 0.00) | velocity=(0.06, 0.09, 0.00) m/s | speed=0.11 m/s | net=0.08 m | straightness=0.96 | direction=0.00 | state=STATIONARY | detections=59
[INFO] [1790211619.800561754] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.14, 4.50, 0.00) | smoothed=(-0.17, 4.47, 0.00) | velocity=(0.08, 0.11, 0.00) m/s | speed=0.14 m/s | net=0.09 m | straightness=0.97 | direction=0.00 | state=STATIONARY | detections=60
[INFO] [1790211619.900510545] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.16, 4.45, 0.00) | smoothed=(-0.17, 4.47, 0.00) | velocity=(0.07, 0.06, 0.00) m/s | speed=0.09 m/s | net=0.07 m | straightness=0.86 | direction=0.00 | state=STATIONARY | detections=61
[INFO] [1790211620.007158095] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.16, 4.45, 0.00) | smoothed=(-0.16, 4.46, 0.00) | velocity=(0.06, 0.03, 0.00) m/s | speed=0.06 m/s | net=0.06 m | straightness=0.77 | direction=0.00 | state=STATIONARY | detections=62
[INFO] [1790211620.101924367] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.16, 4.45, 0.00) | smoothed=(-0.16, 4.46, 0.00) | velocity=(0.03, -0.01, 0.00) m/s | speed=0.03 m/s | net=0.05 m | straightness=0.72 | direction=0.00 | state=STATIONARY | detections=63
[INFO] [1790211620.202661104] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.16, 4.46, 0.00) | smoothed=(-0.16, 4.46, 0.00) | velocity=(0.02, -0.03, 0.00) m/s | speed=0.04 m/s | net=0.05 m | straightness=0.71 | direction=0.00 | state=STATIONARY | detections=64
[INFO] [1790211620.299516081] [sage_semantic_world_model]: Target 1 updated | association_distance=0.01 m | raw=(-0.16, 4.46, 0.00) | smoothed=(-0.16, 4.46, 0.00) | velocity=(0.02, -0.02, 0.00) m/s | speed=0.03 m/s | net=0.05 m | straightness=0.70 | direction=0.00 | state=STATIONARY | detections=65
[INFO] [1790211620.410641045] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.16, 4.51, 0.00) | smoothed=(-0.16, 4.47, 0.00) | velocity=(0.01, 0.02, 0.00) m/s | speed=0.02 m/s | net=0.04 m | straightness=0.63 | direction=0.00 | state=STATIONARY | detections=66
[INFO] [1790211620.500781004] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.16, 4.51, 0.00) | smoothed=(-0.16, 4.48, 0.00) | velocity=(0.01, 0.05, 0.00) m/s | speed=0.05 m/s | net=0.04 m | straightness=0.58 | direction=0.00 | state=STATIONARY | detections=67
[INFO] [1790211620.605432710] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.16, 4.51, 0.00) | smoothed=(-0.16, 4.49, 0.00) | velocity=(0.00, 0.07, 0.00) m/s | speed=0.07 m/s | net=0.03 m | straightness=0.48 | direction=0.00 | state=STATIONARY | detections=68
[INFO] [1790211620.705819053] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.17, 4.53, 0.00) | smoothed=(-0.16, 4.50, 0.00) | velocity=(-0.01, 0.10, 0.00) m/s | speed=0.10 m/s | net=0.03 m | straightness=0.45 | direction=0.00 | state=STATIONARY | detections=69
[INFO] [1790211620.800907437] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.17, 4.53, 0.00) | smoothed=(-0.16, 4.51, 0.00) | velocity=(-0.01, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.04 m | straightness=0.65 | direction=0.00 | state=STATIONARY | detections=70
[INFO] [1790211620.906181715] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.19, 4.51, 0.00) | smoothed=(-0.17, 4.51, 0.00) | velocity=(-0.03, 0.07, 0.00) m/s | speed=0.07 m/s | net=0.05 m | straightness=0.73 | direction=0.00 | state=STATIONARY | detections=71
[INFO] [1790211621.004259490] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.19, 4.51, 0.00) | smoothed=(-0.18, 4.51, 0.00) | velocity=(-0.04, 0.06, 0.00) m/s | speed=0.07 m/s | net=0.05 m | straightness=0.79 | direction=0.00 | state=STATIONARY | detections=72
[INFO] [1790211621.108797110] [sage_semantic_world_model]: Target 1 updated | association_distance=0.09 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.53, 0.00) | velocity=(-0.03, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.07 m | straightness=0.87 | direction=0.00 | state=STATIONARY | detections=73
[INFO] [1790211621.201742668] [sage_semantic_world_model]: Target 1 updated | association_distance=0.07 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.55, 0.00) | velocity=(-0.03, 0.11, 0.00) m/s | speed=0.11 m/s | net=0.09 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=74
[INFO] [1790211621.303816828] [sage_semantic_world_model]: Target 1 updated | association_distance=0.05 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.56, 0.00) | velocity=(-0.01, 0.14, 0.00) m/s | speed=0.14 m/s | net=0.09 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=75
[INFO] [1790211621.406265877] [sage_semantic_world_model]: Target 1 updated | association_distance=0.04 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.57, 0.00) | velocity=(0.01, 0.16, 0.00) m/s | speed=0.16 m/s | net=0.09 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=76
[INFO] [1790211621.510351720] [sage_semantic_world_model]: Target 1 updated | association_distance=0.03 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.58, 0.00) | velocity=(0.00, 0.12, 0.00) m/s | speed=0.12 m/s | net=0.09 m | straightness=0.91 | direction=0.00 | state=STATIONARY | detections=77
[INFO] [1790211621.607019490] [sage_semantic_world_model]: Target 1 updated | association_distance=0.02 m | raw=(-0.17, 4.60, 0.00) | smoothed=(-0.17, 4.58, 0.00) | velocity=(0.00, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.09 m | straightness=0.90 | direction=0.00 | state=STATIONARY | detections=78
