[INFO] [1790303387.873497485] [sage_semantic_world_model]: SAGE Semantic World Model started.
[INFO] [1790303387.874617792] [sage_semantic_world_model]: Position smoothing enabled | alpha=0.25
[INFO] [1790303387.875393793] [sage_semantic_world_model]: Target association enabled | gate=2.00 m
[INFO] [1790303387.876147053] [sage_semantic_world_model]: Velocity estimation enabled | window=5 observations
[INFO] [1790303387.876870414] [sage_semantic_world_model]: Persistent motion classification enabled | classification_window=10 observations
[INFO] [1790303387.877618236] [sage_semantic_world_model]: Motion requirements | net_displacement>=0.50 m | avg_speed>=0.20 m/s | straightness>=0.70 | direction_consistency>=0.70
[INFO] [1790303387.878367061] [sage_semantic_world_model]: Motion confirmation required | 3 consecutive strong windows
[INFO] [1790303395.389626930] [sage_semantic_world_model]: NEW TARGET | id=1 | class=person | position=(-5.36, 6.92, 0.00) | state=STATIONARY
[INFO] [1790303395.490802532] [sage_semantic_world_model]: Target 1 updated | association_distance=0.00 m | raw=(-5.36, 6.92, 0.00) | smoothed=(-5.36, 6.92, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790303397.593058110] [sage_semantic_world_model]: Target 2 updated | association_distance=0.12 m | raw=(-0.42, 6.22, 0.00) | smoothed=(-0.45, 6.30, 0.00) | velocity=(0.09, -0.01, 0.00) m/s | speed=0.09 m/s | net=0.15 m | straightness=0.71 | direction=0.00 | state=STATIONARY | detections=11
[INFO] [1790303397.695778612] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.42, 6.22, 0.00) | smoothed=(-0.44, 6.28, 0.00) | velocity=(0.07, -0.09, 0.00) m/s | speed=0.12 m/s | net=0.14 m | straightness=0.59 | direction=0.00 | state=STATIONARY | detections=12
[INFO] [1790303397.792785445] [sage_semantic_world_model]: NEW TARGET | id=3 | class=person | position=(-6.19, 11.14, 0.00) | state=STATIONARY
[INFO] [1790303397.895653823] [sage_semantic_world_model]: Target 3 updated | association_distance=0.00 m | raw=(-6.19, 11.14, 0.00) | smoothed=(-6.19, 11.14, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=2
[INFO] [1790303397.989662549] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.41, 6.20, 0.00) | smoothed=(-0.43, 6.26, 0.00) | velocity=(0.05, -0.11, 0.00) m/s | speed=0.12 m/s | net=0.13 m | straightness=0.52 | direction=0.00 | state=STATIONARY | detections=13
[INFO] [1790303398.096811460] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.41, 6.20, 0.00) | smoothed=(-0.43, 6.25, 0.00) | velocity=(0.05, -0.14, 0.00) m/s | speed=0.15 m/s | net=0.08 m | straightness=0.40 | direction=0.00 | state=STATIONARY | detections=14
[INFO] [1790303398.194650230] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.41, 6.20, 0.00) | smoothed=(-0.42, 6.23, 0.00) | velocity=(0.04, -0.11, 0.00) m/s | speed=0.12 m/s | net=0.08 m | straightness=0.47 | direction=0.00 | state=STATIONARY | detections=15
[INFO] [1790303398.295066695] [sage_semantic_world_model]: Target 3 updated | association_distance=0.17 m | raw=(-6.21, 11.31, 0.00) | smoothed=(-6.19, 11.18, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=3
[INFO] [1790303398.392229497] [sage_semantic_world_model]: Target 3 updated | association_distance=0.13 m | raw=(-6.21, 11.31, 0.00) | smoothed=(-6.20, 11.21, 0.00) | velocity=(0.00, 0.00, 0.00) m/s | speed=0.00 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=4
[INFO] [1790303398.488674235] [sage_semantic_world_model]: Target 3 updated | association_distance=0.10 m | raw=(-6.21, 11.31, 0.00) | smoothed=(-6.20, 11.24, 0.00) | velocity=(-0.02, 0.14, 0.00) m/s | speed=0.14 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=5
[INFO] [1790303398.592741191] [sage_semantic_world_model]: Target 2 updated | association_distance=0.12 m | raw=(-0.39, 6.12, 0.00) | smoothed=(-0.42, 6.21, 0.00) | velocity=(0.03, -0.09, 0.00) m/s | speed=0.09 m/s | net=0.12 m | straightness=0.71 | direction=0.00 | state=STATIONARY | detections=16
[INFO] [1790303398.690378634] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.39, 6.12, 0.00) | smoothed=(-0.41, 6.18, 0.00) | velocity=(0.03, -0.11, 0.00) m/s | speed=0.12 m/s | net=0.15 m | straightness=0.84 | direction=0.00 | state=STATIONARY | detections=17
[INFO] [1790303398.791690478] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.38, 6.06, 0.00) | smoothed=(-0.40, 6.15, 0.00) | velocity=(0.04, -0.13, 0.00) m/s | speed=0.14 m/s | net=0.18 m | straightness=0.93 | direction=0.00 | state=STATIONARY | detections=18
[INFO] [1790303398.888477563] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.38, 6.06, 0.00) | smoothed=(-0.40, 6.13, 0.00) | velocity=(0.04, -0.15, 0.00) m/s | speed=0.15 m/s | net=0.21 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=19
[INFO] [1790303399.001210014] [sage_semantic_world_model]: Target 2 updated | association_distance=0.02 m | raw=(-0.38, 6.12, 0.00) | smoothed=(-0.40, 6.13, 0.00) | velocity=(0.05, -0.19, 0.00) m/s | speed=0.20 m/s | net=0.18 m | straightness=0.99 | direction=0.00 | state=STATIONARY | detections=20
[INFO] [1790303399.088634356] [sage_semantic_world_model]: Target 2 updated | association_distance=0.01 m | raw=(-0.38, 6.12, 0.00) | smoothed=(-0.39, 6.13, 0.00) | velocity=(0.05, -0.14, 0.00) m/s | speed=0.15 m/s | net=0.16 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=21
[INFO] [1790303399.187825532] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.38, 6.00, 0.00) | smoothed=(-0.39, 6.09, 0.00) | velocity=(0.04, -0.15, 0.00) m/s | speed=0.15 m/s | net=0.17 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=22
[INFO] [1790303399.289416184] [sage_semantic_world_model]: Target 2 updated | association_distance=0.10 m | raw=(-0.38, 6.00, 0.00) | smoothed=(-0.39, 6.07, 0.00) | velocity=(0.03, -0.15, 0.00) m/s | speed=0.15 m/s | net=0.18 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=23
[INFO] [1790303399.399617662] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.38, 6.00, 0.00) | smoothed=(-0.38, 6.05, 0.00) | velocity=(0.03, -0.19, 0.00) m/s | speed=0.20 m/s | net=0.19 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=24
[INFO] [1790303399.490608904] [sage_semantic_world_model]: Target 2 updated | association_distance=0.14 m | raw=(-0.37, 5.91, 0.00) | smoothed=(-0.38, 6.02, 0.00) | velocity=(0.03, -0.28, 0.00) m/s | speed=0.28 m/s | net=0.19 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=25
[INFO] [1790303399.594050061] [sage_semantic_world_model]: Target 2 updated | association_distance=0.11 m | raw=(-0.37, 5.91, 0.00) | smoothed=(-0.38, 5.99, 0.00) | velocity=(0.03, -0.26, 0.00) m/s | speed=0.26 m/s | net=0.20 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=26
[INFO] [1790303399.689801303] [sage_semantic_world_model]: Target 2 updated | association_distance=0.10 m | raw=(-0.36, 5.90, 0.00) | smoothed=(-0.37, 5.97, 0.00) | velocity=(0.03, -0.26, 0.00) m/s | speed=0.26 m/s | net=0.19 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=27
[INFO] [1790303399.789562669] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.36, 5.90, 0.00) | smoothed=(-0.37, 5.95, 0.00) | velocity=(0.04, -0.26, 0.00) m/s | speed=0.26 m/s | net=0.18 m | straightness=0.98 | direction=0.00 | state=STATIONARY | detections=28
[INFO] [1790303399.892710154] [sage_semantic_world_model]: Target 2 updated | association_distance=0.94 m | raw=(-0.30, 5.01, 0.00) | smoothed=(-0.35, 5.71, 0.00) | velocity=(0.07, -0.75, 0.00) m/s | speed=0.75 m/s | net=0.42 m | straightness=1.00 | direction=0.00 | state=STATIONARY | detections=29
[INFO] [1790303399.995832640] [sage_semantic_world_model]: Target 2 updated | association_distance=0.70 m | raw=(-0.30, 5.01, 0.00) | smoothed=(-0.34, 5.54, 0.00) | velocity=(0.10, -1.12, 0.00) m/s | speed=1.13 m/s | net=0.59 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=30
[INFO] [1790303400.089425744] [sage_semantic_world_model]: Target 2 updated | association_distance=0.53 m | raw=(-0.30, 5.01, 0.00) | smoothed=(-0.33, 5.41, 0.00) | velocity=(0.11, -1.40, 0.00) m/s | speed=1.40 m/s | net=0.69 m | straightness=1.00 | direction=1.00 | state=STATIONARY | detections=31
[INFO] [1790303400.194589080] [sage_semantic_world_model]: Target 2 confirmed MOVING | net=0.59 m | avg_speed=0.65 m/s | straightness=0.79 | direction=0.89
[INFO] [1790303400.201677962] [sage_semantic_world_model]: Target 2 updated | association_distance=0.31 m | raw=(-0.35, 5.71, 0.00) | smoothed=(-0.33, 5.48, 0.00) | velocity=(0.09, -1.16, 0.00) m/s | speed=1.16 m/s | net=0.59 m | straightness=0.79 | direction=0.89 | state=MOVING | detections=32
[INFO] [1790303400.291390005] [sage_semantic_world_model]: Target 2 updated | association_distance=0.23 m | raw=(-0.35, 5.71, 0.00) | smoothed=(-0.34, 5.54, 0.00) | velocity=(0.04, -0.43, 0.00) m/s | speed=0.44 m/s | net=0.51 m | straightness=0.66 | direction=0.78 | state=MOVING | detections=33
[INFO] [1790303400.389490990] [sage_semantic_world_model]: Target 2 updated | association_distance=0.13 m | raw=(-0.36, 5.67, 0.00) | smoothed=(-0.34, 5.57, 0.00) | velocity=(-0.01, 0.09, 0.00) m/s | speed=0.09 m/s | net=0.45 m | straightness=0.57 | direction=0.00 | state=MOVING | detections=34
[INFO] [1790303400.493498086] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.36, 5.67, 0.00) | smoothed=(-0.34, 5.60, 0.00) | velocity=(-0.04, 0.47, 0.00) m/s | speed=0.47 m/s | net=0.40 m | straightness=0.51 | direction=0.00 | state=MOVING | detections=35
[INFO] [1790303400.593781361] [sage_semantic_world_model]: Target 2 updated | association_distance=0.07 m | raw=(-0.37, 5.66, 0.00) | smoothed=(-0.35, 5.61, 0.00) | velocity=(-0.04, 0.32, 0.00) m/s | speed=0.32 m/s | net=0.35 m | straightness=0.46 | direction=0.00 | state=MOVING | detections=36
[INFO] [1790303400.700488424] [sage_semantic_world_model]: Target 2 updated | association_distance=0.05 m | raw=(-0.37, 5.66, 0.00) | smoothed=(-0.35, 5.62, 0.00) | velocity=(-0.05, 0.21, 0.00) m/s | speed=0.21 m/s | net=0.32 m | straightness=0.43 | direction=0.00 | state=MOVING | detections=37
[INFO] [1790303400.792491129] [sage_semantic_world_model]: Target 3 updated | association_distance=1.16 m | raw=(-5.51, 10.30, 0.00) | smoothed=(-6.03, 11.00, 0.00) | velocity=(0.06, -0.05, 0.00) m/s | speed=0.07 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=6
[INFO] [1790303400.889045141] [sage_semantic_world_model]: Target 3 updated | association_distance=0.87 m | raw=(-5.51, 10.30, 0.00) | smoothed=(-5.90, 10.83, 0.00) | velocity=(0.11, -0.14, 0.00) m/s | speed=0.18 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=7
[INFO] [1790303400.995222454] [sage_semantic_world_model]: Target 3 updated | association_distance=0.65 m | raw=(-5.51, 10.30, 0.00) | smoothed=(-5.80, 10.70, 0.00) | velocity=(0.15, -0.20, 0.00) m/s | speed=0.25 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=8
[INFO] [1790303401.091858532] [sage_semantic_world_model]: Target 2 updated | association_distance=0.12 m | raw=(-0.44, 5.71, 0.00) | smoothed=(-0.37, 5.65, 0.00) | velocity=(-0.05, 0.10, 0.00) m/s | speed=0.11 m/s | net=0.07 m | straightness=0.13 | direction=0.00 | state=MOVING | detections=38
[INFO] [1790303401.189893044] [sage_semantic_world_model]: Target 2 updated | association_distance=0.09 m | raw=(-0.44, 5.71, 0.00) | smoothed=(-0.39, 5.66, 0.00) | velocity=(-0.06, 0.09, 0.00) m/s | speed=0.11 m/s | net=0.13 m | straightness=0.33 | direction=0.00 | state=MOVING | detections=39
[INFO] [1790303401.293943689] [sage_semantic_world_model]: Target 3 updated | association_distance=0.59 m | raw=(-5.51, 10.19, 0.00) | smoothed=(-5.73, 10.57, 0.00) | velocity=(0.17, -0.24, 0.00) m/s | speed=0.29 m/s | net=0.00 m | straightness=0.00 | direction=0.00 | state=STATIONARY | detections=9
[INFO] [1790303401.397934713] [sage_semantic_world_model]: Target 3 updated | association_distance=0.44 m | raw=(-5.51, 10.19, 0.00) | smoothed=(-5.68, 10.47, 0.00) | velocity=(0.59, -0.88, 0.00) m/s | speed=1.06 m/s | net=0.84 m | straightness=0.82 | direction=0.62 | state=STATIONARY | detections=10
[INFO] [1790303401.491576775] [sage_semantic_world_model]: Target 3 updated | association_distance=0.33 m | raw=(-5.51, 10.19, 0.00) | smoothed=(-5.63, 10.40, 0.00) | velocity=(0.44, -0.71, 0.00) m/s | speed=0.83 m/s | net=0.92 m | straightness=0.83 | direction=0.67 | state=STATIONARY | detections=11
[INFO] [1790303401.590068890] [sage_semantic_world_model]: Target 2 updated | association_distance=0.10 m | raw=(-0.47, 5.61, 0.00) | smoothed=(-0.41, 5.65, 0.00) | velocity=(-0.06, 0.04, 0.00) m/s | speed=0.07 m/s | net=0.26 m | straightness=0.87 | direction=0.00 | state=MOVING | detections=40
[INFO] [1790303401.694336501] [sage_semantic_world_model]: Target 3 updated | association_distance=0.46 m | raw=(-5.41, 9.99, 0.00) | smoothed=(-5.58, 10.30, 0.00) | velocity=(0.32, -0.56, 0.00) m/s | speed=0.65 m/s | net=1.07 m | straightness=0.91 | direction=0.78 | state=STATIONARY | detections=12
[INFO] [1790303401.794471528] [sage_semantic_world_model]: Target 3 updated | association_distance=0.35 m | raw=(-5.41, 9.99, 0.00) | smoothed=(-5.54, 10.22, 0.00) | velocity=(0.39, -0.69, 0.00) m/s | speed=0.79 m/s | net=1.19 m | straightness=0.96 | direction=0.89 | state=STATIONARY | detections=13
[INFO] [1790303401.890871892] [sage_semantic_world_model]: Target 3 confirmed MOVING | net=1.27 m | avg_speed=0.37 m/s | straightness=1.00 | direction=1.00
[INFO] [1790303401.892034234] [sage_semantic_world_model]: Target 3 updated | association_distance=0.24 m | raw=(-5.44, 10.00, 0.00) | smoothed=(-5.51, 10.17, 0.00) | velocity=(0.32, -0.61, 0.00) m/s | speed=0.69 m/s | net=1.27 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=14
[INFO] [1790303401.993711506] [sage_semantic_world_model]: Target 3 updated | association_distance=0.18 m | raw=(-5.44, 10.00, 0.00) | smoothed=(-5.50, 10.12, 0.00) | velocity=(0.28, -0.56, 0.00) m/s | speed=0.62 m/s | net=1.03 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=15
[INFO] [1790303402.099955642] [sage_semantic_world_model]: Target 3 updated | association_distance=0.30 m | raw=(-5.39, 9.84, 0.00) | smoothed=(-5.47, 10.05, 0.00) | velocity=(0.27, -0.62, 0.00) m/s | speed=0.67 m/s | net=0.88 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=16
[INFO] [1790303402.190513677] [sage_semantic_world_model]: Target 3 updated | association_distance=0.23 m | raw=(-5.39, 9.84, 0.00) | smoothed=(-5.45, 10.00, 0.00) | velocity=(0.22, -0.56, 0.00) m/s | speed=0.60 m/s | net=0.78 m | straightness=1.00 | direction=1.00 | state=MOVING | detections=17
[INFO] [1790303402.298442266] [sage_semantic_world_model]: Target 3 updated | association_distance=0.08 m | raw=(-5.52, 9.95, 0.00) | smoothed=(-5.47, 9.99, 0.00) | velocity=(0.12, -0.45, 0.00) m/s | speed=0.46 m/s | net=0.64 m | straightness=0.97 | direction=0.89 | state=MOVING | detections=18
[INFO] [1790303402.389608536] [sage_semantic_world_model]: Target 3 updated | association_distance=0.06 m | raw=(-5.52, 9.95, 0.00) | smoothed=(-5.48, 9.98, 0.00) | velocity=(0.04, -0.37, 0.00) m/s | speed=0.37 m/s | net=0.53 m | straightness=0.95 | direction=0.78 | state=MOVING | detections=19
[INFO] [1790303402.489592102] [sage_semantic_world_model]: Target 3 updated | association_distance=0.05 m | raw=(-5.52, 9.95, 0.00) | smoothed=(-5.49, 9.97, 0.00) | velocity=(-0.05, -0.21, 0.00) m/s | speed=0.22 m/s | net=0.46 m | straightness=0.93 | direction=0.00 | state=MOVING | detections=20
[INFO] [1790303402.592695132] [sage_semantic_world_model]: Target 3 updated | association_distance=0.36 m | raw=(-5.39, 9.62, 0.00) | smoothed=(-5.46, 9.88, 0.00) | velocity=(-0.03, -0.29, 0.00) m/s | speed=0.30 m/s | net=0.43 m | straightness=0.93 | direction=0.00 | state=MOVING | detections=21
[INFO] [1790303402.694701887] [sage_semantic_world_model]: Target 3 updated | association_distance=0.27 m | raw=(-5.39, 9.62, 0.00) | smoothed=(-5.45, 9.82, 0.00) | velocity=(0.05, -0.42, 0.00) m/s | speed=0.42 m/s | net=0.42 m | straightness=0.93 | direction=0.00 | state=MOVING | detections=22
[INFO] [1790303402.805659695] [sage_semantic_world_model]: Target 3 updated | association_distance=0.24 m | raw=(-5.41, 9.58, 0.00) | smoothed=(-5.44, 9.76, 0.00) | velocity=(0.10, -0.55, 0.00) m/s | speed=0.56 m/s | net=0.42 m | straightness=0.94 | direction=0.00 | state=MOVING | detections=23
[INFO] [1790303402.890834474] [sage_semantic_world_model]: Target 3 updated | association_distance=0.18 m | raw=(-5.41, 9.58, 0.00) | smoothed=(-5.43, 9.71, 0.00) | velocity=(0.14, -0.64, 0.00) m/s | speed=0.65 m/s | net=0.42 m | straightness=0.94 | direction=0.00 | state=MOVING | detections=24
[INFO] [1790303402.995253313] [sage_semantic_world_model]: Target 2 updated | association_distance=0.31 m | raw=(-0.50, 5.35, 0.00) | smoothed=(-0.43, 5.57, 0.00) | velocity=(-0.03, -0.02, 0.00) m/s | speed=0.04 m/s | net=0.13 m | straightness=0.45 | direction=0.00 | state=MOVING | detections=41
[INFO] [1790303403.090872489] [sage_semantic_world_model]: Target 2 updated | association_distance=0.24 m | raw=(-0.50, 5.35, 0.00) | smoothed=(-0.45, 5.52, 0.00) | velocity=(-0.04, -0.06, 0.00) m/s | speed=0.07 m/s | net=0.11 m | straightness=0.38 | direction=0.00 | state=MOVING | detections=42
[INFO] [1790303403.200263534] [sage_semantic_world_model]: Target 2 confirmed STATIONARY | net=0.15 m | avg_speed=0.06 m/s
[INFO] [1790303403.201678128] [sage_semantic_world_model]: Target 2 updated | association_distance=0.18 m | raw=(-0.50, 5.35, 0.00) | smoothed=(-0.46, 5.47, 0.00) | velocity=(-0.04, -0.09, 0.00) m/s | speed=0.10 m/s | net=0.15 m | straightness=0.50 | direction=0.00 | state=STATIONARY | detections=43
[INFO] [1790303403.291647487] [sage_semantic_world_model]: Target 2 updated | association_distance=0.16 m | raw=(-0.47, 5.32, 0.00) | smoothed=(-0.46, 5.44, 0.00) | velocity=(-0.03, -0.13, 0.00) m/s | speed=0.13 m/s | net=0.20 m | straightness=0.61 | direction=0.00 | state=STATIONARY | detections=44
