[INFO] [1790303388.242622503] [sage_energy_monitor]: SAGE energy monitor started.
[INFO] [1790303388.243642650] [sage_energy_monitor]: Cruise speed 1.0 m/s | reserve 0.20
[INFO] [1790303389.095588066] [sage_energy_monitor]: ENERGY | remaining=99.2 % | voltage=16.18 V | drain_rate=n/a | home_distance=0.1 m | return_time=4 s | return_cost=n/a | margin_after_return=n/a
[INFO] [1790303443.098593187] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.042 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.6 %
[INFO] [1790303444.096447449] [sage_energy_monitor]: ENERGY | remaining=96.8 % | voltage=16.14 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.6 %
[INFO] [1790303445.093612925] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.041 %/s | home_distance=0.0 m | return_time=4 s | return_cost=0.2 % | margin_after_return=76.6 %
[INFO] [1790303446.094901740] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.041 %/s | home_distance=0.8 m | return_time=5 s | return_cost=0.2 % | margin_after_return=76.5 %
[INFO] [1790303447.096435213] [sage_energy_monitor]: ENERGY | remaining=96.7 % | voltage=16.14 V | drain_rate=0.040 %/s | home_distance=2.7 m | return_time=7 s | return_cost=0.3 % | margin_after_return=76.4 %
[INFO] [1790303448.096707919] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.040 %/s | home_distance=4.2 m | return_time=8 s | return_cost=0.3 % | margin_after_return=76.3 %
[INFO] [1790303449.093668585] [sage_energy_monitor]: ENERGY | remaining=96.6 % | voltage=16.14 V | drain_rate=0.040 %/s | home_distance=4.8 m | return_time=9 s | return_cost=0.4 % | margin_after_return=76.2 %
[INFO] [1790303450.101797399] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.040 %/s | home_distance=4.9 m | return_time=9 s | return_cost=0.4 % | margin_after_return=76.2 %
[INFO] [1790303451.104173648] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.039 %/s | home_distance=4.8 m | return_time=9 s | return_cost=0.3 % | margin_after_return=76.2 %
[INFO] [1790303452.094363353] [sage_energy_monitor]: ENERGY | remaining=96.5 % | voltage=16.14 V | drain_rate=0.039 %/s | home_distance=5.3 m | return_time=9 s | return_cost=0.4 % | margin_after_return=76.1 %
[INFO] [1790303453.094199435] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=5.8 m | return_time=10 s | return_cost=0.4 % | margin_after_return=76.0 %
[INFO] [1790303454.096160804] [sage_energy_monitor]: ENERGY | remaining=96.4 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=5.9 m | return_time=10 s | return_cost=0.4 % | margin_after_return=76.0 %
[INFO] [1790303455.095871604] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=5.6 m | return_time=10 s | return_cost=0.4 % | margin_after_return=76.0 %
[INFO] [1790303456.094747942] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=5.7 m | return_time=10 s | return_cost=0.4 % | margin_after_return=75.9 %
[INFO] [1790303457.096711024] [sage_energy_monitor]: ENERGY | remaining=96.3 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=6.0 m | return_time=10 s | return_cost=0.4 % | margin_after_return=75.9 %
[INFO] [1790303458.098530987] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=6.7 m | return_time=11 s | return_cost=0.4 % | margin_after_return=75.8 %
[INFO] [1790303459.102276537] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.5 % | margin_after_return=75.7 %
[INFO] [1790303460.094731614] [sage_energy_monitor]: ENERGY | remaining=96.2 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790303461.094756430] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.038 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.6 %
[INFO] [1790303462.095636421] [sage_energy_monitor]: ENERGY | remaining=96.1 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.5 %
[INFO] [1790303463.099094160] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.6 % | margin_after_return=75.5 %
[INFO] [1790303464.096526048] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=10.3 m | return_time=14 s | return_cost=0.6 % | margin_after_return=75.4 %
[INFO] [1790303465.093455349] [sage_energy_monitor]: ENERGY | remaining=96.0 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=10.2 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790303466.093147162] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.13 V | drain_rate=0.039 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.4 %
[INFO] [1790303467.094443547] [sage_energy_monitor]: ENERGY | remaining=95.9 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790303468.095404163] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.5 % | margin_after_return=75.3 %
[INFO] [1790303469.094992257] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=11.6 m | return_time=16 s | return_cost=0.6 % | margin_after_return=75.2 %
[INFO] [1790303470.093734402] [sage_energy_monitor]: ENERGY | remaining=95.8 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=13.5 m | return_time=18 s | return_cost=0.7 % | margin_after_return=75.1 %
[INFO] [1790303471.093598787] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.038 %/s | home_distance=14.5 m | return_time=19 s | return_cost=0.7 % | margin_after_return=75.0 %
[INFO] [1790303472.094664708] [sage_energy_monitor]: ENERGY | remaining=95.7 % | voltage=16.12 V | drain_rate=0.038 %/s | home_distance=14.9 m | return_time=19 s | return_cost=0.7 % | margin_after_return=75.0 %
[INFO] [1790303473.093934351] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.038 %/s | home_distance=14.9 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.9 %
[INFO] [1790303474.094484523] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=15.0 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.9 %
[INFO] [1790303475.096604807] [sage_energy_monitor]: ENERGY | remaining=95.6 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=15.2 m | return_time=19 s | return_cost=0.8 % | margin_after_return=74.8 %
[INFO] [1790303476.094530750] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=15.0 m | return_time=19 s | return_cost=0.7 % | margin_after_return=74.8 %
[INFO] [1790303477.094782037] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=13.7 m | return_time=18 s | return_cost=0.7 % | margin_after_return=74.8 %
[INFO] [1790303478.093372287] [sage_energy_monitor]: ENERGY | remaining=95.5 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=12.4 m | return_time=17 s | return_cost=0.6 % | margin_after_return=74.8 %
[INFO] [1790303479.098903392] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=10.6 m | return_time=15 s | return_cost=0.6 % | margin_after_return=74.8 %
[INFO] [1790303480.099159381] [sage_energy_monitor]: ENERGY | remaining=95.4 % | voltage=16.12 V | drain_rate=0.039 %/s | home_distance=8.7 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.9 %
[INFO] [1790303481.093285924] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=6.7 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.9 %
[INFO] [1790303482.093744718] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=4.8 m | return_time=9 s | return_cost=0.4 % | margin_after_return=74.9 %
[INFO] [1790303483.102559561] [sage_energy_monitor]: ENERGY | remaining=95.3 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=2.8 m | return_time=7 s | return_cost=0.3 % | margin_after_return=75.0 %
[INFO] [1790303484.097907983] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=0.8 m | return_time=5 s | return_cost=0.2 % | margin_after_return=75.0 %
[INFO] [1790303485.093270246] [sage_energy_monitor]: ENERGY | remaining=95.2 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=0.3 m | return_time=4 s | return_cost=0.2 % | margin_after_return=75.0 %
[INFO] [1790303486.094674175] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=2.0 m | return_time=6 s | return_cost=0.2 % | margin_after_return=74.9 %
[INFO] [1790303487.101923222] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=4.0 m | return_time=8 s | return_cost=0.3 % | margin_after_return=74.8 %
[INFO] [1790303488.093864908] [sage_energy_monitor]: ENERGY | remaining=95.1 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=6.2 m | return_time=10 s | return_cost=0.4 % | margin_after_return=74.7 %
[INFO] [1790303489.101406176] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=8.2 m | return_time=12 s | return_cost=0.5 % | margin_after_return=74.5 %
[INFO] [1790303490.095386671] [sage_energy_monitor]: ENERGY | remaining=95.0 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=10.1 m | return_time=14 s | return_cost=0.6 % | margin_after_return=74.4 %
[INFO] [1790303491.104166100] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=10.8 m | return_time=15 s | return_cost=0.6 % | margin_after_return=74.4 %
[INFO] [1790303492.095990907] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=10.5 m | return_time=15 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790303493.094346998] [sage_energy_monitor]: ENERGY | remaining=94.9 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=10.0 m | return_time=14 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790303494.096852614] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=9.9 m | return_time=14 s | return_cost=0.6 % | margin_after_return=74.3 %
[INFO] [1790303495.095168737] [sage_energy_monitor]: ENERGY | remaining=94.8 % | voltage=16.11 V | drain_rate=0.039 %/s | home_distance=9.7 m | return_time=14 s | return_cost=0.5 % | margin_after_return=74.2 %
[INFO] [1790303496.098075351] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=8.1 m | return_time=12 s | return_cost=0.5 % | margin_after_return=74.3 %
[INFO] [1790303497.094415693] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=6.5 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.3 %
[INFO] [1790303498.097685007] [sage_energy_monitor]: ENERGY | remaining=94.7 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=6.8 m | return_time=11 s | return_cost=0.4 % | margin_after_return=74.2 %
[INFO] [1790303499.098408816] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=7.8 m | return_time=12 s | return_cost=0.5 % | margin_after_return=74.2 %
[INFO] [1790303500.101192006] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=9.2 m | return_time=13 s | return_cost=0.5 % | margin_after_return=74.1 %
[INFO] [1790303501.103896333] [sage_energy_monitor]: ENERGY | remaining=94.6 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=10.7 m | return_time=15 s | return_cost=0.6 % | margin_after_return=74.0 %
[INFO] [1790303502.096891725] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=11.7 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.9 %
[INFO] [1790303503.097588552] [sage_energy_monitor]: ENERGY | remaining=94.5 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790303504.099682389] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=12.0 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790303505.100594745] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=11.9 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.8 %
[INFO] [1790303506.095708759] [sage_energy_monitor]: ENERGY | remaining=94.4 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=12.3 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790303507.097463272] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=12.9 m | return_time=17 s | return_cost=0.7 % | margin_after_return=73.7 %
[INFO] [1790303508.093502254] [sage_energy_monitor]: ENERGY | remaining=94.3 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=12.3 m | return_time=16 s | return_cost=0.6 % | margin_after_return=73.6 %
[INFO] [1790303509.104829947] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.10 V | drain_rate=0.039 %/s | home_distance=10.6 m | return_time=15 s | return_cost=0.6 % | margin_after_return=73.7 %
[INFO] [1790303510.093054872] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.039 %/s | home_distance=8.7 m | return_time=13 s | return_cost=0.5 % | margin_after_return=73.7 %
[INFO] [1790303511.102074292] [sage_energy_monitor]: ENERGY | remaining=94.2 % | voltage=16.09 V | drain_rate=0.039 %/s | home_distance=6.9 m | return_time=11 s | return_cost=0.4 % | margin_after_return=73.7 %
[INFO] [1790303512.097489196] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.039 %/s | home_distance=5.1 m | return_time=9 s | return_cost=0.4 % | margin_after_return=73.8 %
[INFO] [1790303513.095300690] [sage_energy_monitor]: ENERGY | remaining=94.1 % | voltage=16.09 V | drain_rate=0.039 %/s | home_distance=3.7 m | return_time=8 s | return_cost=0.3 % | margin_after_return=73.8 %
